success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,t_pred
False,14.4,-0.2406390460509078,0.4247158901772152,True,89.61692305039374,0.15834689897970708,0.1949546901787901,261.7917073280795,0.2622201501870814,2.0106451144528243,1.7445334525327412,1.761145778497706,115.89461449349187,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9893548855471757,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,261.9998330075088,0.9860661623345511,0.0,e1_tracking_single_obstacle,M7,30,0.6,0.3
False,14.3,-0.28186647536136056,0.4202903527722245,True,89.35714309132764,0.2103215422895436,0.19250551065393093,261.809041000505,0.26226753737207614,2.010896224663924,1.7448598805609496,1.761530222181705,115.61618139494558,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9891037753360759,False,False,68.0,68.0,68.0,13.4,68.0,53.75,0,262.0159865418414,0.9857992016086699,0.0,e1_tracking_single_obstacle,M7,31,0.6,0.3
False,14.450000000000001,-0.20906918908145067,0.42049419212977274,True,89.27364917805016,0.14250213913490348,0.1955669850600049,261.201384535542,0.26068579054017965,2.0028491115880223,1.7343384241149382,1.7491592600213575,114.94920358609527,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9971508884119777,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,261.4465550837022,0.9943065681771199,0.0,e1_tracking_single_obstacle,M7,32,0.6,0.3
False,14.4,-0.2165933513429562,0.42319770096654186,True,89.6872998040541,0.20031992806771765,0.19421993632133236,261.5056048554558,0.26145814534568035,2.006678627756909,1.7393633834612345,1.7550603042598825,115.38169705675128,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9933213722430909,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,261.73546956821775,0.9902598735053714,0.0,e1_tracking_single_obstacle,M7,33,0.6,0.3
False,14.3,-0.2511871405000733,0.4257682509178219,True,89.34128078791196,0.18199058601556325,0.19299534655890277,261.71707899565826,0.26201832959143306,2.0095795702251764,1.7431473226650462,1.759513305564374,115.17727102210996,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9904204297748236,False,False,68.0,68.0,68.0,13.4,68.0,53.75,0,261.9309100495431,0.9871936370391965,0.0,e1_tracking_single_obstacle,M7,34,0.6,0.3
False,14.4,-0.2676239981032015,0.42313372026306095,True,89.61832772059779,0.19186396095457964,0.19458731325006123,261.5404226937046,0.2615345915451876,2.00699184812282,1.739784336038283,1.7555477104464081,115.5267657795888,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9930081518771798,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,261.7804713727564,0.9899046133305223,0.0,e1_tracking_single_obstacle,M7,35,0.6,0.3
False,14.450000000000001,-0.2203754782333014,0.42587595380689575,True,89.36963486396652,0.16307490286572154,0.19581190301249082,261.819020280036,0.2622950001217282,2.0110429352787382,1.7450504223336003,1.7617547371410898,115.84528754516109,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9889570647212618,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,262.02513211551326,0.985643764748818,0.0,e1_tracking_single_obstacle,M7,36,0.6,0.3
False,14.5,-0.256759033787755,0.4272799447863286,True,89.44674454699768,0.14758884083627288,0.1970364927749204,265.81286769687614,0.26761456636782494,1.9843416241855365,1.712258001716865,1.7281368364732959,115.71866602832833,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0156583758144635,False,False,68.0,68.0,68.0,13.55,68.0,53.550000000000004,0,266.3137470256054,1.0121872795279796,0.0,e1_tracking_single_obstacle,M7,37,0.6,0.3
False,14.4,-0.22262108273085868,0.42262017343970504,True,89.11345328943706,0.16015854067394458,0.1955669850600049,261.39882493810177,0.26117077479155687,2.0051537362516973,1.7373783012062867,1.7527193200249516,114.72281793156375,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9948462637483027,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.650000000000006,0,261.6478201148038,0.9918442251811744,0.0,e1_tracking_single_obstacle,M7,38,0.6,0.3
False,14.450000000000001,-0.2096000541354468,0.4219159233683375,True,89.54105300070665,0.17002428572713943,0.19593436198873376,261.6251113764427,0.2617700585548678,2.0082721611258068,1.7414455998358358,1.7575089431534494,115.31954196212249,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9917278388741932,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,261.84786240376525,0.9885732203142317,0.0,e1_tracking_single_obstacle,M7,39,0.6,0.3
False,14.4,-0.2671834733002132,0.4218445507408163,True,89.7661381440788,0.2094235921260482,0.19421993632133236,259.12194758442865,0.25774126391718105,1.9923742630952663,1.719489463189784,1.7527594701439375,115.33728981884701,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0076257369047337,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,259.3580616570267,1.003269899232506,0.0,e1_tracking_single_obstacle,M7,10,0.6,0.7
False,14.3,-0.26555237372663176,0.4210250146575578,True,89.3370788769547,0.2090511605656691,0.19299534655890277,258.96574882504865,0.25699222301406305,1.9887193143980626,1.714736266080813,1.7457946796366866,115.07447349389734,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0112806856019374,False,False,68.0,68.0,68.0,13.4,68.0,53.75,0,259.33748894347855,1.0068578451524803,0.0,e1_tracking_single_obstacle,M7,11,0.6,0.7
False,14.350000000000001,-0.2749217121311629,0.4248380190466191,True,89.38832982098235,0.1641535810950876,0.19544452608376195,260.3949422011677,0.2560365659805584,1.9576758036206858,1.6730109556099126,1.7030131686436287,115.80716154817317,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0423241963793142,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,261.15909602112674,1.0373037879017692,0.0,e1_tracking_single_obstacle,M7,12,0.6,0.7
False,14.350000000000001,-0.2661808000019098,0.42300939520405356,True,88.92561694997582,0.15911524374932504,0.1947097722263042,259.86521122185746,0.2549520702591377,1.9542527189947483,1.6681810138464297,1.6963922186146052,115.07737506262124,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0457472810052517,False,False,68.0,68.0,68.0,13.4,68.0,53.7,0,260.62139838648733,1.0408361341804895,0.0,e1_tracking_single_obstacle,M7,13,0.6,0.7
False,14.4,-0.46166724569316303,0.4298535051075775,True,89.37369246446849,0.3822308408476416,0.19544452608376195,259.10273391441905,0.257320145146882,1.990267290936128,1.7167905596216617,1.7487619373505565,115.5776883932144,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.009732709063872,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.650000000000006,0,259.4684509450372,1.0052660626966543,0.0,e1_tracking_single_obstacle,M7,14,0.6,0.7
False,14.4,-0.2580061417698093,0.42228836730090014,True,89.72606804614475,0.16698740366150502,0.1961792799412197,258.7245917269461,0.2564092174023389,1.986001385235452,1.7111237066548595,1.7405800934054434,115.60204189007952,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.013998614764548,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,259.11250186475684,1.0096410621495435,0.0,e1_tracking_single_obstacle,M7,15,0.6,0.7
False,14.350000000000001,-0.27985521113969414,0.4218254018129103,True,89.3367053350885,0.1673753467010764,0.1949546901787901,259.21233820755054,0.2575953586438274,1.9915836572177712,1.7185316356844407,1.7512832879727784,115.71299265863401,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0084163427822288,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.5684196491757,1.0039191935155118,0.0,e1_tracking_single_obstacle,M7,16,0.6,0.7
False,14.450000000000001,-0.33170015541869036,0.41880738133231443,True,90.01423911590149,0.18144689037257833,0.19532206710751898,258.59873982412813,0.25609061502254016,1.9845298386708403,1.709167959940498,1.7377531815255123,115.67020615063944,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0154701613291597,False,False,68.0,68.0,68.0,13.55,68.0,53.6,0,259.004918268471,1.0111277063213868,0.0,e1_tracking_single_obstacle,M7,17,0.6,0.7
False,14.4,-0.24320489944409496,0.423899035546982,True,89.29786053800788,0.17886769146474724,0.19483223120254714,260.09775260017426,0.2554284534829944,1.9557514223615298,1.6702976452660303,1.699291772322108,115.37331304878548,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0442485776384702,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.650000000000006,0,260.85741782417574,1.0392902316022978,0.0,e1_tracking_single_obstacle,M7,18,0.6,0.7
False,14.350000000000001,-0.2477193936661375,0.421446601941071,True,89.72540614260865,0.2248805132301682,0.19324026451138868,259.1489599045599,0.25746846770563664,1.9909875766347882,1.7177351885915473,1.7501407450820061,115.70173648449943,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0090124233652118,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.4963503690694,1.0045511222052361,0.0,e1_tracking_single_obstacle,M7,19,0.6,0.7
False,14.350000000000001,-0.2309052576027225,0.4238605017063668,True,89.9350109621936,0.17344776190375627,0.19421993632133236,258.536182685973,0.25593945767092224,1.9838377947904737,1.7082455404530577,1.7364231773876164,115.80637983282591,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0161622052095263,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,258.94822794486635,1.0118310653356768,0.0,e1_tracking_single_obstacle,M7,20,0.6,0.7
False,14.450000000000001,-0.20817003385932542,0.4230208892391362,True,89.56309285208384,0.15705602390528736,0.19605682096497673,259.0763484834955,0.25725967805040334,1.9899818293595812,1.7164112091692862,1.7482148492337164,115.64576834998752,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0100181706404188,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,259.4418919363281,1.0055618899200967,0.0,e1_tracking_single_obstacle,M7,21,0.6,0.7
False,14.450000000000001,-0.2865070781204089,0.4322711350844343,True,89.29917000000047,0.1548411643076237,0.1964241978937056,259.0559668676184,0.2572082578974524,1.9897372980059764,1.7160875565967566,1.7477461780789245,115.47591570917862,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0102627019940236,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,259.4236527541434,1.0058110436121348,0.0,e1_tracking_single_obstacle,M7,22,0.6,0.7
False,14.350000000000001,-0.3255431716074684,0.42474310466771664,True,89.3190967037448,0.1855890238988195,0.19397501836884642,259.168597108676,0.25755888238951946,1.9914351537385333,1.7183166825992504,1.7509956898574017,115.28103680790564,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0085648462614667,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.4975247210906,1.0041176749913763,0.0,e1_tracking_single_obstacle,M7,23,0.6,0.7
False,14.350000000000001,-0.256774307677463,0.4250095359479382,True,89.57702353906939,0.17585219667894886,0.1943423952975753,258.9347350349111,0.2569243173817851,1.9884027517204237,1.7143140970147823,1.745187631385456,115.45919470156846,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0115972482795763,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.304952140691,1.0071881488296697,0.0,e1_tracking_single_obstacle,M7,24,0.6,0.7
False,14.350000000000001,-0.25925518472119125,0.4244461960976757,True,89.59105811759002,0.1729340799904396,0.19373010041636052,258.76226587933473,0.25650060516604556,1.9864245853007914,1.7116867167466103,1.7413924705044224,115.43061506282497,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0135754146992086,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.14721356508875,1.0092087513626813,0.0,e1_tracking_single_obstacle,M7,25,0.6,0.7
False,14.350000000000001,-0.2763477259291819,0.4191199699566258,True,89.5786896984271,0.20855998397580075,0.19373010041636052,258.340286729357,0.2554700442126944,1.9817032203376759,1.7053963195868647,1.7323173687776117,115.26236062412849,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0182967796623241,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,258.7716865089483,1.013992334719996,0.0,e1_tracking_single_obstacle,M7,26,0.6,0.7
False,14.350000000000001,-0.2755649937724395,0.42276515295218353,True,89.43636266570431,0.18787553745553434,0.19360764144011755,259.17793974695763,0.25750494854482736,1.9911483156230931,1.7179571239821334,1.7504497601488858,115.61156146461542,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0088516843769069,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.5386894809125,1.0043623292244923,0.0,e1_tracking_single_obstacle,M7,27,0.6,0.7
False,14.350000000000001,-0.23447985132375715,0.4220638286271283,True,89.63848220790037,0.19911544012997492,0.19385255939260349,259.08671001127897,0.2572822077776154,1.9900875399901292,1.7165520623486414,1.74841744964216,115.63495435481583,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0099124600098708,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.4529086142752,1.005451206376662,0.0,e1_tracking_single_obstacle,M7,28,0.6,0.7
False,14.350000000000001,-0.21346725795643573,0.42324017596783775,True,89.77296923978763,0.21675518502037663,0.1934851824638746,259.12449614364766,0.25739827509285174,1.9906486769209877,1.7172891569594058,1.7494919809266278,115.73363921699884,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0093513230790123,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,259.4777622704904,1.0048922051053164,0.0,e1_tracking_single_obstacle,M7,29,0.6,0.7
False,14.4,-0.23929423672189143,0.4246808527823828,True,89.61766048389022,0.15797527246062645,0.1949546901787901,259.0736291902048,0.25724718073985264,1.9899207152476739,1.7163317115968642,1.748097927051909,115.69640529826172,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0100792847523261,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,259.4418983626784,1.0056210538447985,0.0,e1_tracking_single_obstacle,M7,30,0.6,0.7
False,14.3,-0.2806241902495339,0.4203705686553018,True,89.35531296165989,0.2097242231706095,0.19250551065393093,259.09885791286473,0.25731221811925065,1.9902301429274167,1.7167409407483616,1.7486907004893681,115.37947731126138,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0097698570725833,False,False,68.0,68.0,68.0,13.4,68.0,53.75,0,259.4641478372668,1.0053051068649292,0.0,e1_tracking_single_obstacle,M7,31,0.6,0.7
False,14.450000000000001,-0.20799853351987363,0.42061058206568397,True,89.29239018252363,0.1419703440665807,0.1955669850600049,258.1705809572705,0.25510962645613167,1.9800991409786601,1.7032379498731829,1.7292365133792158,114.8540021990663,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0199008590213399,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,258.58889796401496,1.0156798789441868,0.0,e1_tracking_single_obstacle,M7,32,0.6,0.7
False,14.4,-0.21533404300323977,0.42327525490416573,True,89.69168690604425,0.19965332354805687,0.19421993632133236,258.626250523444,0.2561724827878324,1.9849105329262828,1.7096709974344517,1.7384854144124244,115.18478533321081,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0150894670737172,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,259.0214402319414,1.0107556233036545,0.0,e1_tracking_single_obstacle,M7,33,0.6,0.7
False,14.3,-0.24992356746670885,0.4257695813307425,True,89.33914976892076,0.18163531779953934,0.19311780553514574,258.95477531890697,0.25696232781802314,1.9885775904156124,1.714549026808954,1.7455229132239667,114.93684429938057,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0114224095843876,False,False,68.0,68.0,68.0,13.4,68.0,53.75,0,259.32880129878123,1.007000431141437,0.0,e1_tracking_single_obstacle,M7,34,0.6,0.7
False,14.4,-0.26629583984826743,0.42320532513480724,True,89.62883465827318,0.19171958038207512,0.1949546901787901,258.6800197359672,0.2562794087086075,1.9853948118760172,1.7103222545967225,1.7394143473369659,115.37391839392022,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0146051881239828,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,259.0834753763908,1.0102385950484642,0.0,e1_tracking_single_obstacle,M7,35,0.6,0.7
False,14.450000000000001,-0.2191537217375551,0.42596035552484,True,89.36699390935955,0.16262326834192523,0.1961792799412197,259.11517606874725,0.25735251307118373,1.9904217453220603,1.7169946954132798,1.7490577944767491,115.60003707097825,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0095782546779397,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,259.479298666244,1.005108598189558,0.0,e1_tracking_single_obstacle,M7,36,0.6,0.7
False,14.5,-0.255412309122951,0.427269945569803,True,89.43639464430328,0.1473512553937137,0.19728141072740632,260.34251654542527,0.25592761081005444,1.9573537703384154,1.6725531222437058,1.7023980481756575,115.45948356893737,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0426462296615846,False,False,68.0,68.0,68.0,13.55,68.0,53.550000000000004,0,261.0832633764507,1.0377123170622244,0.0,e1_tracking_single_obstacle,M7,37,0.6,0.7
False,14.350000000000001,-0.2212969701071006,0.4226472396774134,True,89.12666635164386,0.15976350195762165,0.1955669850600049,258.4605681784613,0.2557648746782993,1.9830445391587583,1.707185266358295,1.7348988184500058,114.6008294835894,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0169554608412417,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,258.875238767508,1.0126453595969693,0.0,e1_tracking_single_obstacle,M7,38,0.6,0.7
False,14.4,-0.20837916064529427,0.42199996770274434,True,89.54196784846971,0.16958021104286577,0.1961792799412197,258.81209510889556,0.2566145346946477,1.9869514356160638,1.712389163332033,1.7424034466135176,115.10115022953204,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0130485643839362,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,259.196826215014,1.0086640262232422,0.0,e1_tracking_single_obstacle,M7,39,0.6,0.7
False,14.4,-0.26627706394777695,0.42190912378561446,True,89.9258172825066,0.2088113290900432,0.19421993632133236,255.85544932892273,0.2462703359589804,1.9317050169633088,1.6350912606730077,1.662757691810319,116.05029106777921,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0682949830366912,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,256.80354157125964,1.062168817156084,0.0,e1_tracking_single_obstacle,M7,10,0.6,1.0
False,14.3,-0.264625595246893,0.4210937822804905,True,89.37392101250055,0.2084912768783169,0.19299534655890277,256.871563269776,0.253425234232762,1.9730801626984118,1.6933376241796705,1.7279711449235322,115.15893001284459,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0269198373015882,False,False,68.0,68.0,68.0,13.4,68.0,53.75,0,257.3739379513565,1.0215250515679686,0.0,e1_tracking_single_obstacle,M7,11,0.6,1.0
False,14.350000000000001,-0.27397651035590165,0.42489930653338087,True,89.44486651249014,0.16404589694340946,0.19544452608376195,256.8437701305194,0.24830161448881247,1.9380816604686004,1.6441970159017836,1.6771264456203552,116.04730182706666,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0619183395313996,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.7921366858184,1.0557181632879153,0.0,e1_tracking_single_obstacle,M7,12,0.6,1.0
False,14.350000000000001,-0.26533208727787294,0.4230858251031866,True,88.98620150076906,0.1587924374045923,0.1947097722263042,256.23163530396624,0.24704397951568077,1.9341244271446956,1.6385515396512684,1.6682124694475724,115.3388326726538,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0658755728553044,False,False,68.0,68.0,68.0,13.4,68.0,53.7,0,257.1797539410611,1.0597227733819572,0.0,e1_tracking_single_obstacle,M7,13,0.6,1.0
False,14.4,-0.4635139642227914,0.4297961586572813,True,89.40999994919837,0.409309108142028,0.19544452608376195,257.04444724443937,0.25380449907562913,1.9748681325620625,1.695729228967648,1.7320283161978833,115.65581234500999,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0251318674379375,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.650000000000006,0,257.5390135661572,1.0197229508030208,0.0,e1_tracking_single_obstacle,M7,14,0.6,1.0
False,14.4,-0.2570277720472004,0.42235253806068834,True,89.77078811048202,0.16648197343372792,0.1961792799412197,256.5797909526985,0.2527769563676221,1.9700678270305831,1.6893011181757074,1.7211321939569781,115.77306926349002,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0299321729694169,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,257.099721503686,1.024552551709762,0.0,e1_tracking_single_obstacle,M7,15,0.6,1.0
False,14.350000000000001,-0.2789349345655241,0.4218840327069169,True,89.36742202518289,0.16709494782103154,0.19519960813127601,257.18212012942826,0.2541213870994033,1.9763682819968909,1.6977302248593895,1.7354291713627576,115.74358703366823,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0236317180031091,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.6656023830007,1.0182180449123444,0.0,e1_tracking_single_obstacle,M7,16,0.6,1.0
False,14.450000000000001,-0.33074510659826084,0.418898901563284,True,90.06535331371832,0.18119560662498038,0.19532206710751898,256.4248579601443,0.252400921803929,1.9683706847456361,1.6870261467692755,1.7172791959434712,115.85727482427096,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0316293152543639,False,False,68.0,68.0,68.0,13.55,68.0,53.6,0,256.9675344035037,1.0262337583543029,0.0,e1_tracking_single_obstacle,M7,17,0.6,1.0
False,14.4,-0.24222354232593846,0.4239029324327368,True,89.35406449638685,0.17864004106704084,0.19483223120254714,256.49791079739043,0.24759124344467245,1.9358425891643023,1.6410048891744289,1.672083908767775,115.6054755164491,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0641574108356977,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.650000000000006,0,257.44615858649604,1.057984395827335,0.0,e1_tracking_single_obstacle,M7,18,0.6,1.0
False,14.350000000000001,-0.24679381852095084,0.42151419273257335,True,89.75409869677144,0.22440750971103046,0.19336272348763164,257.10206800388204,0.25398470399530615,1.9756988530400743,1.6968291539624636,1.7339067444277672,115.69155154907148,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0243011469599257,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.57489301839,1.0189169764256403,0.0,e1_tracking_single_obstacle,M7,19,0.6,1.0
False,14.350000000000001,-0.22994282844844194,0.42390129096069096,True,89.98900488668262,0.17308363473795252,0.19421993632133236,256.34972837505154,0.25223017841648293,1.9675971508840664,1.6859865747908303,1.7155215536695319,116.01487590107236,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0324028491159336,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,256.89917512401684,1.0270061606409238,0.0,e1_tracking_single_obstacle,M7,20,0.6,1.0
False,14.450000000000001,-0.20722498673885958,0.4229945224831841,True,89.59827430442309,0.15668173925056655,0.19605682096497673,257.01060486298957,0.2537334130769045,1.9745300900869605,1.6952767803619753,1.731261108869493,115.71787456222899,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0254699099130395,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,257.5054725719781,1.0200658165243568,0.0,e1_tracking_single_obstacle,M7,21,0.6,1.0
False,14.450000000000001,-0.28559075399169154,0.4322360782479956,True,89.3348292012904,0.15447918949858352,0.1964241978937056,256.98550539313544,0.2536757340512353,1.9742588185492116,1.6949145463718542,1.7306457648629627,115.53900375843334,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0257411814507884,False,False,68.0,68.0,68.0,13.5,68.0,53.6,0,257.4825383972371,1.0203371865597055,0.0,e1_tracking_single_obstacle,M7,22,0.6,1.0
False,14.350000000000001,-0.32462401068464686,0.4248158823178536,True,89.33258383594669,0.1851192228460911,0.1940974773450894,257.12499092032715,0.25415600444095293,1.9764724959088713,1.6978381994185106,1.7356425920728245,115.13183445795278,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0235275040911287,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.5577485931768,1.0181970292043099,0.0,e1_tracking_single_obstacle,M7,23,0.6,1.0
False,14.350000000000001,-0.2558571096201703,0.4250005909216403,True,89.61495445623667,0.17549310343044308,0.1943423952975753,256.83263436783454,0.2533485792210137,1.9727150733224856,1.6928474231627664,1.727141635792049,115.52111782266275,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0272849266775144,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.3335717320878,1.0218984009869347,0.0,e1_tracking_single_obstacle,M7,24,0.6,1.0
False,14.350000000000001,-0.2583462780202791,0.4244426107192594,True,89.63428238038631,0.17253786141727206,0.19373010041636052,256.61911942791505,0.2528614867873003,1.9704600785761681,1.6898277451844737,1.7220232868590555,115.54196463818084,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0295399214238319,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.1376738081482,1.024156782459499,0.0,e1_tracking_single_obstacle,M7,25,0.6,1.0
False,14.350000000000001,-0.27538503300059114,0.41917782025427397,True,89.63975843604872,0.20847691488905826,0.19385255939260349,256.1152791377026,0.2517068128119695,1.9652370103882957,1.6828091776151126,1.710155598428891,115.50484920462681,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0347629896117043,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,256.68317395321924,1.0293647163988855,0.0,e1_tracking_single_obstacle,M7,26,0.6,1.0
False,14.350000000000001,-0.2746178438088157,0.42277744451026933,True,89.46930552374894,0.1874927583665293,0.19373010041636052,257.13897411723497,0.254017111696018,1.9758752283529797,1.6970737568111793,1.734312127204918,115.66651120395716,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0241247716470203,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.627635520545,1.0187102040747722,0.0,e1_tracking_single_obstacle,M7,27,0.6,1.0
False,14.350000000000001,-0.2335536163958779,0.42212798806553214,True,89.67387447686092,0.19870038423530026,0.19385255939260349,257.0238234893725,0.25375962695654225,1.9746554814604291,1.6954449204815967,1.7315458075153582,115.70336635023467,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0253445185395709,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.51918152542714,1.0199374299157946,0.0,e1_tracking_single_obstacle,M7,28,0.6,1.0
False,14.350000000000001,-0.21256351968730525,0.4233338900279694,True,89.80417103419632,0.21626478682846345,0.19360764144011755,257.07032649129917,0.2538959573723476,1.9752848274910946,1.6962797603470288,1.7329699008364323,115.75426641776511,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0247151725089054,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.7,0,257.5512173702118,1.019323522190496,0.0,e1_tracking_single_obstacle,M7,29,0.6,1.0
False,14.4,-0.23829072409305985,0.4246548998924993,True,89.65486294565403,0.15770321555263297,0.19507714915503307,257.0089261728471,0.2537197981163855,1.9744713968402177,1.695199999824891,1.731129078825007,115.79396376748902,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0255286031597823,False,False,68.0,68.0,68.0,13.5,68.0,53.650000000000006,0,257.507418567925,1.0201195946343682,0.0,e1_tracking_single_obstacle,M7,30,0.6,1.0
