success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,dwell_success,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,eta_min,sigma_omega,k_t,r0,lambda_curl,scene,method,seed
False,30.900000000000002,0.7063960184381848,0.22379863865488547,True,106.56387514348364,3862.5532152456726,0.04357479877879545,72.67300577398983,0.013828427917582176,0.28517657024460125,0.002078641248218108,0.002078641248218108,164.26458697410771,0,0.0,True,True,True,False,True,False,True,2.5148234297553986,False,False,30.1,0.05,8.0,0.9,1.8,0.7,s4_narrow_passage,M7,0
False,28.450000000000003,0.7282489659841798,0.237308546268359,True,89.24820337091373,2537.2921949094452,0.03205661948376353,72.99330808547411,0.013233703895603313,0.2923917278107015,0.008132725422724087,0.008132725422724087,143.9889715288097,0,0.0,True,True,True,False,True,False,True,2.5076082721892985,False,False,29.25,0.05,8.0,1.2,1.2,0.3,s4_narrow_passage,M7,0
False,28.05,0.7278364041326395,0.24361511101578875,True,96.65041150077803,3059.2151945461796,0.03996669442131557,72.89883152520996,0.01320282800284199,0.2925554176914032,0.008067048103170599,0.008067048103170599,152.17957137818607,0,0.0,True,True,True,False,True,False,True,2.5074445823085965,False,False,28.85,0.05,8.0,1.2,1.2,0.5,s4_narrow_passage,M7,0
False,28.0,0.7241948841678323,0.25226162996450385,True,105.37370762890713,3688.313741024965,0.04718290313627533,73.37914682744272,0.013209281898092574,0.2929908782779464,0.008243964175728116,0.008243964175728116,160.73766426791076,0,0.0,True,True,True,False,True,False,True,2.5070091217220534,False,False,29.0,0.05,8.0,1.2,1.2,0.7,s4_narrow_passage,M7,0
False,29.700000000000003,0.7283563369413513,0.24045108167252205,True,87.18747048335487,2408.0944446464073,0.0324729392173189,73.00346367434508,0.01386472492034795,0.29751971251034165,0.0075523594064688575,0.0075523594064688575,140.6889893952478,0,0.0,True,True,True,False,True,False,True,2.502480287489658,False,False,29.950000000000003,0.05,8.0,1.2,1.5,0.3,s4_narrow_passage,M7,0
False,29.1,0.7272093620759075,0.2332974205392961,True,95.35245000006319,2988.1457477151826,0.03996669442131557,74.16936068875454,0.016054734495974814,0.29293538768374344,0.0036349982694506983,0.0036349982694506983,150.1640825642404,0,0.0,True,True,True,False,True,False,True,2.5070646123162565,False,False,29.200000000000003,0.05,8.0,1.2,1.5,0.5,s4_narrow_passage,M7,0
False,29.05,0.7229540440364082,0.26144448911591506,True,105.3006140624197,3711.0731250719896,0.04648903691368304,74.21561169299156,0.013835563593363763,0.2971293575038105,0.007536490840945072,0.007536490840945072,159.734282105288,0,0.0,True,True,True,False,True,False,True,2.5028706424961893,False,False,29.200000000000003,0.05,8.0,1.2,1.5,0.7,s4_narrow_passage,M7,0
False,30.900000000000002,0.7286003948455215,0.2427721333491254,True,86.28972472020412,2372.2510647098707,0.03413821815154038,73.76230269546201,0.01643853532563931,0.29680378562643944,0.0036269515411651845,0.0036269515411651845,139.91030936617247,0,0.0,True,True,True,False,True,False,True,2.50319621437356,False,False,30.55,0.05,8.0,1.2,1.8,0.3,s4_narrow_passage,M7,0
False,30.5,0.7275081586822008,0.26681839779911465,True,95.34738944185335,3025.2588321583257,0.04079933388842631,74.26988378759013,0.016443794761901213,0.2968306795445998,0.003628798765811692,0.003628798765811692,150.61778780023172,0,0.0,True,True,True,False,True,False,True,2.5031693204554,False,False,30.200000000000003,0.05,8.0,1.2,1.8,0.5,s4_narrow_passage,M7,0
False,30.450000000000003,0.72361047618556,0.3012053114267149,True,106.1395009120382,3824.1325241263316,0.04773799611434915,73.73158875495011,0.016437542823015877,0.29684198989876903,0.0036479104516235106,0.0036479104516235106,160.9866511135682,0,0.0,True,True,True,False,True,False,True,2.503158010101231,False,False,29.950000000000003,0.05,8.0,1.2,1.8,0.7,s4_narrow_passage,M7,0
False,26.900000000000002,0.7284435611422866,0.20425036158599286,True,90.35868613101832,2699.1399148188443,0.026089369969469887,72.61610969232082,0.0127023177624487,0.2741897075317233,0.0021503916108094384,0.0021503916108094384,147.7462385883038,0,0.0,True,True,True,False,True,False,True,2.5258102924682766,False,False,27.6,0.1,3.0,0.6,1.2,0.3,s4_narrow_passage,M7,0
False,26.450000000000003,0.7273157335274012,0.19778883026614816,True,96.99275793515149,3144.2662778699773,0.0324729392173189,72.6710708185351,0.012705132016217547,0.274183480336633,0.002136194034126005,0.002136194034126005,155.10347671134988,0,0.0,True,True,True,False,True,False,True,2.525816519663367,False,False,27.150000000000002,0.1,3.0,0.6,1.2,0.5,s4_narrow_passage,M7,0
False,26.400000000000002,0.721784973007267,0.20233807475675195,True,105.08010515363422,3720.5659460515412,0.04135442686650014,72.66047658223114,0.012704473789078583,0.27418493021747065,0.002139559703234088,0.002139559703234088,162.602413241638,0,0.0,True,True,True,False,True,False,True,2.5258150697825292,False,False,27.200000000000003,0.1,3.0,0.6,1.2,0.7,s4_narrow_passage,M7,0
False,27.950000000000003,0.7286706778898264,0.256610873862441,True,88.79370626558915,2601.582293201046,0.02678323619206217,72.68194988773712,0.012854829493205646,0.27565591428291736,0.0021154831494433644,0.0021154831494433644,146.17792586010756,0,0.0,True,True,True,False,True,False,True,2.5243440857170825,False,False,28.25,0.1,3.0,0.6,1.5,0.3,s4_narrow_passage,M7,0
False,27.6,0.7274145967531582,0.21566367475331155,True,96.88389717370393,3177.5055501389625,0.033721898417985015,72.54327013827402,0.012849082287240838,0.27566861668606235,0.0021442063084968596,0.0021442063084968596,155.6234923458454,0,0.0,True,True,True,False,True,False,True,2.5243313833139376,False,False,27.8,0.1,3.0,0.6,1.5,0.5,s4_narrow_passage,M7,0
False,27.450000000000003,0.7228203506921964,0.2618536091378654,True,105.67785531957018,3814.5546659146185,0.04177074660005551,72.67864461051988,0.01285457823954843,0.2756564604129478,0.0021167990046631418,0.0021167990046631418,163.94197589474186,0,0.0,True,True,True,False,True,False,True,2.524343539587052,False,False,27.6,0.1,3.0,0.6,1.5,0.7,s4_narrow_passage,M7,0
False,29.25,0.7287344158196125,0.22317842441696595,True,88.55705561478113,2606.189267484042,0.02817096863724674,72.48909450368843,0.012941198805516746,0.27658449765527887,0.002137261066336314,0.002137261066336314,146.55171894375655,0,0.0,True,True,True,False,True,False,True,2.523415502344721,False,False,29.1,0.1,3.0,0.6,1.8,0.3,s4_narrow_passage,M7,0
False,28.85,0.7275204888788831,0.22292174426007888,True,96.39884187839671,3158.345203485073,0.035525950596724955,72.48332570325846,0.01294116708151652,0.27658456682431165,0.0021374243205836228,0.0021374243205836228,155.72883449771314,0,0.0,True,True,True,False,True,False,True,2.523415433175688,False,False,28.700000000000003,0.1,3.0,0.6,1.8,0.5,s4_narrow_passage,M7,0
False,28.650000000000002,0.7238254863573046,0.21508646300928072,True,105.86170643605142,3835.2514913540276,0.042464612822647796,72.50268511411574,0.012941295206010832,0.27658428402084645,0.0021367868912642372,0.0021367868912642372,164.65333157754458,0,0.0,True,True,True,False,True,False,True,2.5234157159791533,False,False,28.35,0.1,3.0,0.6,1.8,0.7,s4_narrow_passage,M7,0
False,25.55,0.728191821547113,0.22614338007892626,True,91.87013277266838,2777.9171553131596,0.026089369969469887,72.65410058623921,0.013431940832681016,0.2809897375621477,0.0018723433275724274,0.0018723433275724274,149.81266037394988,0,0.0,True,True,True,False,True,False,True,2.519010262437852,False,False,26.700000000000003,0.1,3.0,0.9,1.2,0.3,s4_narrow_passage,M7,0
False,25.200000000000003,0.7275322342656045,0.2170937661163455,True,97.98037549160121,3184.735178942676,0.03233416597280044,72.62025420931961,0.01339803792460719,0.28104926481286985,0.002054654491768518,0.002054654491768518,156.2020319287235,0,0.0,True,True,True,False,True,False,True,2.51895073518713,False,False,26.35,0.1,3.0,0.9,1.2,0.5,s4_narrow_passage,M7,0
False,25.150000000000002,0.7218779046852759,0.21658351365856773,True,105.99669338364635,3745.962820593351,0.040383014154870944,72.60996310818612,0.013385666953037341,0.2810908465730784,0.0021343861777814114,0.0021343861777814114,163.6710311291063,0,0.0,True,True,True,False,True,False,True,2.5189091534269212,False,False,26.400000000000002,0.1,3.0,0.9,1.2,0.7,s4_narrow_passage,M7,0
False,26.5,0.7284987360969895,0.2261287286249807,True,90.0120046781714,2689.7968030733373,0.024840410768803774,72.66919053335954,0.013804049886199064,0.28317186929070237,0.0012345291005523128,0.0012345291005523128,147.1929442832435,0,0.0,True,True,True,False,True,False,True,2.5168281307092975,False,False,27.1,0.1,3.0,0.9,1.5,0.3,s4_narrow_passage,M7,0
False,26.25,0.7276663506238343,0.2239353020747568,True,97.07972520904445,3166.1458305817423,0.03177907299472662,72.52613296009181,0.013516310527592864,0.28390328168427653,0.0028683597110322964,0.0028683597110322964,155.04203127029945,0,0.0,True,True,True,False,True,False,True,2.5160967183157235,False,False,26.900000000000002,0.1,3.0,0.9,1.5,0.5,s4_narrow_passage,M7,0
False,26.3,0.7232269168364691,0.22231166263455368,True,105.5931954379345,3766.476877120145,0.039827921176797114,72.66921794383137,0.013804410594795613,0.283171199447211,0.0012326054135689882,0.0012326054135689882,162.9549382163111,0,0.0,True,True,True,False,True,False,True,2.516828800552789,False,False,27.150000000000002,0.1,3.0,0.9,1.5,0.7,s4_narrow_passage,M7,0
False,27.85,0.7286359747880888,0.24029057035066545,True,88.42348976790026,2599.463133784263,0.025811823480432972,72.67070896020633,0.01383111806563001,0.28516911874408774,0.0020603490387072648,0.0020603490387072648,144.8802134638413,0,0.0,True,True,True,False,True,False,True,2.514830881255912,False,False,28.0,0.1,3.0,0.9,1.8,0.3,s4_narrow_passage,M7,0
False,27.6,0.7275975849698877,0.22793403850964264,True,96.02185280198292,3121.899606188691,0.03386067166250347,72.67066498844784,0.013831211034885597,0.2851689060400883,0.0020597469265804962,0.0020597469265804962,153.54881472559,0,0.0,True,True,True,False,True,False,True,2.5148310939599114,False,False,27.650000000000002,0.1,3.0,0.9,1.8,0.5,s4_narrow_passage,M7,0
False,27.6,0.7244749825035368,0.22914903151428606,True,104.96377004853021,3760.2817993598173,0.04079933388842631,72.66927621431292,0.013833731402644682,0.2851628907597296,0.0020432592739607655,0.0020432592739607655,161.88186532068914,0,0.0,True,True,True,False,True,False,True,2.51483710924027,False,False,27.5,0.1,3.0,0.9,1.8,0.7,s4_narrow_passage,M7,0
False,24.700000000000003,0.7279792464360357,0.26880666816302,True,90.72675550876862,2632.400998850693,0.02844851512628365,72.39452720057065,0.014286324874141278,0.288487997120167,0.001556686364690639,0.001556686364690639,143.43234245112072,0,0.0,True,True,True,False,True,False,True,2.511512002879833,False,False,26.25,0.1,3.0,1.2,1.2,0.3,s4_narrow_passage,M7,0
False,24.400000000000002,0.7268395774712768,0.2370192248351673,True,95.50315295182915,2928.0643551787525,0.033721898417985015,72.77976232604222,0.014142214344084246,0.289004037207992,0.0025052120125287646,0.0025052120125287646,148.05157676643273,0,0.0,True,True,True,False,True,False,True,2.5109959627920078,False,False,25.75,0.1,3.0,1.2,1.2,0.5,s4_narrow_passage,M7,0
False,24.25,0.7214613663983294,0.23162525922903798,True,102.21494858294632,3385.829134512107,0.041076880377463224,72.39471874814085,0.014285972648532692,0.28848884225170796,0.001559024988722736,0.001559024988722736,154.01231745531035,0,0.0,True,True,True,False,True,False,True,2.511511157748292,False,False,25.6,0.1,3.0,1.2,1.2,0.7,s4_narrow_passage,M7,0
False,25.650000000000002,0.7288908731280175,0.2598114154081221,True,89.4809461903012,2597.5061108715663,0.02678323619206217,72.31683654975573,0.013874408825770802,0.29745349587983816,0.007595523620673212,0.007595523620673212,142.90059108240223,0,0.0,True,True,True,False,True,False,True,2.5025465041201618,False,False,26.85,0.1,3.0,1.2,1.5,0.3,s4_narrow_passage,M7,0
False,25.400000000000002,0.7278408520028783,0.2457011697976713,True,95.35136705148444,2985.208178722085,0.03413821815154038,74.2938065354654,0.01604894844758949,0.2927053111219961,0.0035624839745001338,0.0035624839745001338,148.91857316466567,0,0.0,True,True,True,False,True,False,True,2.507294688878004,False,False,26.25,0.1,3.0,1.2,1.5,0.5,s4_narrow_passage,M7,0
False,25.400000000000002,0.7224695320894308,0.25153876877707937,True,103.13211544291937,3526.8614993127158,0.041631973355537054,72.39457773515018,0.013873759290943604,0.2974680225583178,0.007593073147815444,0.007593073147815444,156.04145317047636,0,0.0,True,True,True,False,True,False,True,2.502531977441682,False,False,26.200000000000003,0.1,3.0,1.2,1.5,0.7,s4_narrow_passage,M7,0
False,26.85,0.7291816402954783,0.26002579727145797,True,88.10645083119712,2542.547369367508,0.029142381348875937,74.1066799543715,0.014302549809858052,0.3009322089699088,0.007549795241925949,0.007549795241925949,141.47523026865738,0,0.0,True,True,True,False,True,False,True,2.499067791030091,False,False,27.650000000000002,0.1,3.0,1.2,1.8,0.3,s4_narrow_passage,M7,0
False,26.650000000000002,0.727849302033776,0.25943229809882323,True,94.56653412561775,2966.4609206667064,0.03594227033028032,73.60416736116383,0.014292441673506925,0.30085055650616116,0.007526162354587541,0.007526162354587541,148.49326371239226,0,0.0,True,True,True,False,True,False,True,2.4991494434938386,False,False,26.950000000000003,0.1,3.0,1.2,1.8,0.5,s4_narrow_passage,M7,0
False,26.650000000000002,0.7240417842382361,0.3057010012067602,True,104.22649273762075,3663.9928737349,0.04385234526783236,73.40325157376796,0.014286293387952329,0.3008202168318102,0.007508201606776475,0.007508201606776475,157.55447260220558,0,0.0,True,True,True,False,True,False,True,2.4991797831681897,False,False,26.650000000000002,0.1,3.0,1.2,1.8,0.7,s4_narrow_passage,M7,0
False,28.25,0.7282945959496356,0.2033115332083818,True,90.00862555320701,2671.2393174266695,0.027477102414654453,72.67310450608275,0.012705217704807014,0.27418327809061555,0.0021358463825610205,0.0021358463825610205,147.35157107324454,0,0.0,True,True,True,False,True,False,True,2.525816721909384,False,False,29.05,0.1,5.0,0.6,1.2,0.3,s4_narrow_passage,M7,0
False,27.6,0.7277191636118701,0.20359790411766782,True,97.5250432338932,3176.90382937025,0.034970857618651124,72.69033145495632,0.012706414228240613,0.2741806434587495,0.0021297207047440685,0.0021297207047440685,155.7705667785438,0,0.0,True,True,True,False,True,False,True,2.52581935654125,False,False,28.35,0.1,5.0,0.6,1.2,0.5,s4_narrow_passage,M7,0
False,27.5,0.7223403104623001,0.19901326217945647,True,106.35509967695072,3815.448754830488,0.04204829308909242,72.68778479573969,0.012706231375672799,0.2741810468607438,0.002130651699709629,0.002130651699709629,164.47893376349663,0,0.0,True,True,True,False,True,False,True,2.525818953139256,False,False,28.200000000000003,0.1,5.0,0.6,1.2,0.7,s4_narrow_passage,M7,0
False,29.200000000000003,0.7289693327520184,0.2043156477255874,True,89.33226535496209,2644.7146037637713,0.02817096863724674,72.5579272176956,0.012849346335219876,0.27566802012024094,0.0021429716684267367,0.0021429716684267367,146.9735766460182,0,0.0,True,True,True,False,True,False,True,2.5243319798797588,False,False,29.450000000000003,0.1,5.0,0.6,1.5,0.3,s4_narrow_passage,M7,0
False,28.650000000000002,0.7276165871169893,0.21510875610042873,True,97.21383070009293,3185.5178936785396,0.03566472384124341,72.57678683435601,0.012849901464050266,0.2756668167257256,0.002140045908308608,0.002140045908308608,155.75376992484655,0,0.0,True,True,True,False,True,False,True,2.5243331832742744,False,False,28.900000000000002,0.1,5.0,0.6,1.5,0.5,s4_narrow_passage,M7,0
False,28.55,0.7236463536212707,0.20858732706871827,True,106.44388104561273,3844.882732595804,0.04288093255620316,72.6416297374117,0.012852389957729875,0.27566129276906004,0.0021277663071270904,0.0021277663071270904,164.60855024866677,0,0.0,True,True,True,False,True,False,True,2.52433870723094,False,False,28.700000000000003,0.1,5.0,0.6,1.5,0.7,s4_narrow_passage,M7,0
False,30.650000000000002,0.7286214780595561,0.20699250453884288,True,88.32443323598847,2580.649527408329,0.029697474326949764,72.6445428099149,0.012945340965551944,0.2765753189145595,0.0021168710624453278,0.0021168710624453278,146.08962774365193,0,0.0,True,True,True,False,True,False,True,2.5234246810854404,False,False,29.900000000000002,0.1,5.0,0.6,1.8,0.3,s4_narrow_passage,M7,0
False,29.900000000000002,0.7273098375125413,0.20659096647043165,True,96.4497659493997,3145.6321984530223,0.036219816819317234,72.67205956906889,0.012946969057712298,0.2765717278356597,0.0021087452727604258,0.0021087452727604258,155.20918754339124,0,0.0,True,True,True,False,True,False,True,2.52342827216434,False,False,29.200000000000003,0.1,5.0,0.6,1.8,0.5,s4_narrow_passage,M7,0
False,29.85,0.7236563375389913,0.2123252951422889,True,105.78840863199672,3818.1456756968837,0.04288093255620316,72.66771314723317,0.012946722017619379,0.27657228295220276,0.0021099138224944776,0.0021099138224944776,164.16918135144334,0,0.0,True,True,True,False,True,False,True,2.523427717047797,False,False,29.1,0.1,5.0,0.6,1.8,0.7,s4_narrow_passage,M7,0
False,26.6,0.7283969708951596,0.2177983943458081,True,91.77933469786568,2757.952128623448,0.027615875659172912,72.65510194229445,0.013432671184229356,0.280988486374445,0.0018687159506739807,0.0018687159506739807,149.6451642765481,0,0.0,True,True,True,False,True,False,True,2.519011513625555,False,False,27.75,0.1,5.0,0.9,1.2,0.3,s4_narrow_passage,M7,0
False,26.25,0.7275924517717749,0.21121840745999756,True,97.8738950875026,3187.1847260476156,0.03483208437413267,72.58032786608128,0.013370871908393813,0.2811459761168543,0.0022290565389847155,0.0022290565389847155,156.331262682481,0,0.0,True,True,True,False,True,False,True,2.5188540238831454,False,False,27.400000000000002,0.1,5.0,0.9,1.2,0.5,s4_narrow_passage,M7,0
False,26.150000000000002,0.7221716271820873,0.21989838580092697,True,106.57418257179927,3789.0913382665713,0.04301970580072162,72.56177531502054,0.013365818504361285,0.28116554332424065,0.002260776415704648,0.002260776415704648,164.663893667401,0,0.0,True,True,True,False,True,False,True,2.518834456675759,False,False,27.200000000000003,0.1,5.0,0.9,1.2,0.7,s4_narrow_passage,M7,0
False,27.75,0.7285767875184541,0.22341344156739837,True,89.82938097665546,2656.9421526531296,0.02678323619206217,72.51412454629221,0.013516859230223638,0.2839022509511488,0.0028645700617026776,0.0028645700617026776,146.99181501705073,0,0.0,True,True,True,False,True,False,True,2.516097749048851,False,False,28.35,0.1,5.0,0.9,1.5,0.3,s4_narrow_passage,M7,0
False,27.25,0.728036481517562,0.2263338561876591,True,97.48186888466586,3187.7646063507955,0.033721898417985015,72.51396344415366,0.013516535190798084,0.2839029547776424,0.00286668580951785,0.00286668580951785,155.464722839547,0,0.0,True,True,True,False,True,False,True,2.5160970452223577,False,False,27.900000000000002,0.1,5.0,0.9,1.5,0.5,s4_narrow_passage,M7,0
False,27.25,0.7238343512764207,0.22099687061855733,True,105.81797634633527,3782.3122465838346,0.04135442686650014,72.66963828253209,0.013803334029193717,0.28317365328353483,0.00123930588908335,0.00123930588908335,163.07327466917943,0,0.0,True,True,True,False,True,False,True,2.516826346716465,False,False,27.8,0.1,5.0,0.9,1.5,0.7,s4_narrow_passage,M7,0
False,28.900000000000002,0.7285909471552181,0.2224856758072074,True,88.37826187500241,2573.334640363365,0.027338329170135997,72.67104907539863,0.013830626982319447,0.2851703788047419,0.0020636208649363434,0.0020636208649363434,144.61320893105824,0,0.0,True,True,True,False,True,False,True,2.514829621195258,False,False,28.700000000000003,0.1,5.0,0.9,1.8,0.3,s4_narrow_passage,M7,0
False,28.6,0.7278634114117286,0.22820797872458512,True,96.45606740372097,3143.7926719065117,0.03483208437413267,72.6692575962025,0.013833893960477744,0.2851625926041869,0.002042256009831055,0.002042256009831055,153.9963206600551,0,0.0,True,True,True,False,True,False,True,2.514837407395813,False,False,28.75,0.1,5.0,0.9,1.8,0.5,s4_narrow_passage,M7,0
False,28.6,0.7235751413670652,0.28018748409808436,True,106.55817802005015,3872.5060481790765,0.04218706633361088,72.67012822142202,0.01383230533197457,0.28516637811403595,0.002052643872717563,0.002052643872717563,163.9600747222545,0,0.0,True,True,True,False,True,False,True,2.514833621885964,False,False,28.8,0.1,5.0,0.9,1.8,0.7,s4_narrow_passage,M7,0
False,25.650000000000002,0.7279958187433742,0.23063882465242933,True,89.65133462243203,2540.8543947227777,0.028726061615320566,72.77980452646183,0.01414214714691226,0.28900419755470136,0.0025056631879141053,0.0025056631879141053,142.34607237645073,0,0.0,True,True,True,False,True,False,True,2.5109958024452985,False,False,26.950000000000003,0.1,5.0,1.2,1.2,0.3,s4_narrow_passage,M7,0
False,25.35,0.7271764865990205,0.25481875026878065,True,96.84498043515751,3062.0597979196714,0.03538717735220649,73.43862020870144,0.013211342558057363,0.2929641168736793,0.00819897881033056,0.00819897881033056,151.49885958175662,0,0.0,True,True,True,False,True,False,True,2.5070358831263206,False,False,26.75,0.1,5.0,1.2,1.2,0.5,s4_narrow_passage,M7,0
False,25.25,0.7220798730494444,0.23377367737677682,True,103.22068498420788,3485.9454085638063,0.04329725228975854,72.3945710472085,0.014286064859819233,0.28848862100293243,0.001558412746476144,0.001558412746476144,155.77228370488422,0,0.0,True,True,True,False,True,False,True,2.5115113789970676,False,False,26.3,0.1,5.0,1.2,1.2,0.7,s4_narrow_passage,M7,0
False,26.6,0.7287367840672447,0.23870310267675238,True,88.75062159034547,2526.7610777363548,0.02941992783791285,74.44635116774958,0.01604053718687853,0.2928275843063231,0.0036223598745132113,0.0036223598745132113,142.00987981354984,0,0.0,True,True,True,False,True,False,True,2.5071724156936765,False,False,27.150000000000002,0.1,5.0,1.2,1.5,0.3,s4_narrow_passage,M7,0
False,26.35,0.7274198642230363,0.2474818626787886,True,95.69762230087449,3007.380827435598,0.035803497085761866,74.37587566665906,0.016042031520714775,0.29273989133915085,0.00358483509138422,0.00358483509138422,149.9509122014553,0,0.0,True,True,True,False,True,False,True,2.507260108660849,False,False,26.8,0.1,5.0,1.2,1.5,0.5,s4_narrow_passage,M7,0
False,26.35,0.7243069651369336,0.24587458240376614,True,104.1825493861927,3602.863766187413,0.04440743824590619,74.42135041890413,0.016040786969200593,0.2927853224862617,0.0036073808680662594,0.0036073808680662594,157.5673541556505,0,0.0,True,True,True,False,True,False,True,2.5072146775137383,False,False,26.950000000000003,0.1,5.0,1.2,1.5,0.7,s4_narrow_passage,M7,0
False,27.950000000000003,0.7285598353006659,0.256328245418341,True,87.5265271807193,2473.7116551266163,0.030113794060505135,74.24640360902005,0.016440789208000208,0.29686663706764355,0.003653649940242757,0.003653649940242757,140.7730498243377,0,0.0,True,True,True,False,True,False,True,2.503133362932356,False,False,27.900000000000002,0.1,5.0,1.2,1.8,0.3,s4_narrow_passage,M7,0
False,27.650000000000002,0.727493678739896,0.2576863675003753,True,95.18619340461649,3007.8301077458705,0.038301415487094086,74.2473789717101,0.016445002426778117,0.29681748677114145,0.00362017601335629,0.00362017601335629,149.3344160001373,0,0.0,True,True,True,False,True,False,True,2.5031825132288583,False,False,27.6,0.1,5.0,1.2,1.8,0.5,s4_narrow_passage,M7,0
False,27.650000000000002,0.7238736536813974,0.2515409367749498,True,104.32898173255313,3659.011751983255,0.04593394393560921,73.80378395585905,0.01643893475319523,0.29679836690752154,0.0036256252134094693,0.0036256252134094693,157.84105767198702,0,0.0,True,True,True,False,True,False,True,2.5032016330924782,False,False,28.0,0.1,5.0,1.2,1.8,0.7,s4_narrow_passage,M7,0
False,28.3,0.7282086360850728,0.1964025603328014,True,89.9024403297571,2635.4291374697827,0.027338329170135997,72.66927152012221,0.012705052465420927,0.27418366598573685,0.002136530917449733,0.002136530917449733,147.14958451548358,0,0.0,True,True,True,False,True,False,True,2.525816334014263,False,False,28.950000000000003,0.1,8.0,0.6,1.2,0.3,s4_narrow_passage,M7,0
False,27.8,0.7272767757538514,0.19714644023344255,True,98.169498478411,3205.7457260934793,0.03510963086316958,72.4828751198998,0.012699725341893177,0.2741954694333936,0.002163290995973987,0.002163290995973987,156.4084505660377,0,0.0,True,True,True,False,True,False,True,2.525804530566606,False,False,28.450000000000003,0.1,8.0,0.6,1.2,0.5,s4_narrow_passage,M7,0
False,27.6,0.7222784576877539,0.2049716283034902,True,106.84549243183402,3835.110114544234,0.04232583957812934,72.55234405203636,0.012700479419608668,0.2741937993005965,0.002159500025059635,0.002159500025059635,164.98421641992667,0,0.0,True,True,True,False,True,False,True,2.525806200699403,False,False,28.200000000000003,0.1,8.0,0.6,1.2,0.7,s4_narrow_passage,M7,0
False,29.400000000000002,0.7285064699684598,0.20544674602184795,True,89.74237017585914,2650.1849184205953,0.028032195392728283,72.6734819591492,0.012854206374436657,0.2756572714355416,0.002118728796146818,0.002118728796146818,147.3296803132813,0,0.0,True,True,True,False,True,False,True,2.5243427285644584,False,False,29.5,0.1,8.0,0.6,1.5,0.3,s4_narrow_passage,M7,0
False,28.8,0.7273605819648947,0.21206624150538797,True,98.20454377518237,3230.629580700803,0.03566472384124341,72.62961034392254,0.012851806209112774,0.2756625845256336,0.0021306737524847373,0.0021306737524847373,157.1807518462818,0,0.0,True,True,True,False,True,False,True,2.524337415474366,False,False,28.900000000000002,0.1,8.0,0.6,1.5,0.5,s4_narrow_passage,M7,0
False,28.700000000000003,0.7231023361286291,0.19940132421649417,True,107.50581226735254,3906.3030020352553,0.04260338606716625,72.52370565988228,0.012848818253080626,0.2756692162775802,0.002145420912150886,0.002145420912150886,166.1099800893155,0,0.0,True,True,True,False,True,False,True,2.52433078372242,False,False,28.8,0.1,8.0,0.6,1.5,0.7,s4_narrow_passage,M7,0
False,30.75,0.7285710588541952,0.2036672067989491,True,88.81046852144863,2592.2113212194263,0.029697474326949764,72.65578034098067,0.012945926290205093,0.276574014109915,0.0021140371180248924,0.0021140371180248924,146.44694585132223,0,0.0,True,True,True,False,True,False,True,2.5234259858900847,False,False,29.75,0.1,8.0,0.6,1.8,0.3,s4_narrow_passage,M7,0
False,30.1,0.7275102921371606,0.21397001153620282,True,97.90152307630451,3211.453403226856,0.03635859006383569,72.53376867388616,0.012941681639717498,0.2765834278365246,0.0021348847322670552,0.0021348847322670552,157.0662997750381,0,0.0,True,True,True,False,True,False,True,2.5234165721634754,False,False,29.150000000000002,0.1,8.0,0.6,1.8,0.5,s4_narrow_passage,M7,0
False,29.900000000000002,0.7239136178555665,0.19655526456963102,True,107.89364573160942,3935.142637408504,0.04329725228975854,72.55000132167143,0.012942027903837703,0.2765826764357201,0.002133079911458633,0.002133079911458633,166.50003008905134,0,0.0,True,True,True,False,True,False,True,2.5234173235642796,False,False,29.5,0.1,8.0,0.6,1.8,0.7,s4_narrow_passage,M7,0
False,26.650000000000002,0.728424394561823,0.2174608769617106,True,92.37443779558019,2778.6624397068063,0.028309741881765195,72.66859054095727,0.013443026014355416,0.2809707001984723,0.001817111220823237,0.001817111220823237,150.09428002273728,0,0.0,True,True,True,False,True,False,True,2.5190292998015273,False,False,27.650000000000002,0.1,8.0,0.9,1.2,0.3,s4_narrow_passage,M7,0
False,26.35,0.7274936895172821,0.2085355938131246,True,98.7492807989235,3219.576751177953,0.035525950596724955,72.59078688383953,0.013374903844540613,0.28113076199855175,0.0022034589990920033,0.0022034589990920033,157.14538145287912,0,0.0,True,True,True,False,True,False,True,2.518869238001448,False,False,27.400000000000002,0.1,8.0,0.9,1.2,0.5,s4_narrow_passage,M7,0
False,26.25,0.7217669458819695,0.20918410968732082,True,106.39264697423773,3759.270283610212,0.04301970580072162,72.60265889132293,0.013380718114483303,0.2811089006734958,0.002166343741557766,0.002166343741557766,164.09061388397902,0,0.0,True,True,True,False,True,False,True,2.518891099326504,False,False,27.200000000000003,0.1,8.0,0.9,1.2,0.7,s4_narrow_passage,M7,0
