success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,topo_rho_floor
False,20.3,0.9638869091357638,0.26966077818791456,True,97.49309283417156,1462.661536058918,0.01914273824386184,74.94222524716263,0.010269197564172218,0.2606810820807,0.006581031311291687,0.006581031311291687,139.04575467827868,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393189179193,False,False,26.1,26.1,26.1,22.75,40.0,19.75,0,74.95859281857005,2.5412919569169885,1.0,s4_narrow_passage_medium,M7,10,0.0
False,20.3,0.9848401325235596,0.26840684779191964,True,97.96154046175168,1506.0784539057186,0.01706200582605077,75.12627412069864,0.010269586359836875,0.26068447766278374,0.006578480357151739,0.006578480357151739,139.4834896505024,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539315522337216,False,False,26.55,26.150000000000002,26.55,22.700000000000003,40.0,19.75,0,74.94069591356133,2.54131838661293,1.0,s4_narrow_passage_medium,M7,11,0.0
False,20.5,0.9737148172205423,0.2683918024285346,True,97.99888330723539,1513.795158677217,0.020807324178110695,75.26715972430263,0.010268752081399235,0.26068856613196284,0.006572074674201866,0.006572074674201866,139.61185330028172,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539311433868037,False,False,26.450000000000003,26.35,26.450000000000003,22.900000000000002,40.0,19.55,0,74.94412468706382,2.5413090139379495,1.0,s4_narrow_passage_medium,M7,12,0.0
False,20.150000000000002,0.973553864849116,0.26739736694307287,True,97.32271683809677,1459.4608782075209,0.01435705368289638,75.60532993077418,0.012055104500687447,0.2566159623324065,0.004180643012227112,0.004180643012227112,138.78324236600403,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543384037667593,False,False,26.150000000000002,25.55,26.150000000000002,22.6,40.0,19.900000000000002,0,74.88430644655332,2.5413269081053893,1.0,s4_narrow_passage_medium,M7,13,0.0
False,19.6,1.0075649542188725,0.25020885192196,True,97.95296486227632,1429.343872431777,0.007906783187682065,74.9013497357005,0.010269383413984907,0.2606799461846773,0.006579402094047015,0.006579402094047015,138.87354258290233,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393200538153224,False,False,25.450000000000003,25.0,25.450000000000003,22.05,40.0,20.450000000000003,0,74.86428548401449,2.541323842993592,1.0,s4_narrow_passage_medium,M7,14,0.0
False,20.450000000000003,0.9803369733868335,0.26580342854708655,True,97.93176693181994,1520.8690209437561,0.017270079067831876,74.91724489108249,0.010269493772940804,0.2606799199974667,0.006579473152222205,0.006579473152222205,139.8333211503944,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539320080002533,False,False,26.05,25.950000000000003,26.05,22.950000000000003,40.0,19.6,0,74.95024820657562,2.541319209659773,1.0,s4_narrow_passage_medium,M7,15,0.0
False,20.0,0.9278882322635382,0.26811989261176244,True,98.00834331972624,1477.2345479389564,0.015397419891801914,75.48586577864688,0.012056329745068066,0.25661734590220603,0.004171381325546936,0.004171381325546936,139.35810236873346,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543382654097794,False,False,26.200000000000003,25.6,26.200000000000003,22.400000000000002,40.0,20.05,0,74.92705068456075,2.541330224527379,1.0,s4_narrow_passage_medium,M7,16,0.0
False,20.25,0.997407507959591,0.2698360054098781,True,96.6985884002715,1391.8845690115945,0.014148980441115273,75.51571901507036,0.012053134281152284,0.25664542967162624,0.00421902091704069,0.00421902091704069,138.25866780373198,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433545703283738,False,False,25.8,25.700000000000003,25.8,22.700000000000003,40.0,19.8,0,74.95623589246307,2.541322690140885,1.0,s4_narrow_passage_medium,M7,17,0.0
False,20.55,0.9842462303153485,0.26840606157961655,True,98.22084482640372,1528.5234622570001,0.01976695796920516,75.57993137530693,0.012055236140360248,0.2566166396961466,0.004177768975955958,0.004177768975955958,139.93428045759327,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433833603038534,False,False,26.8,26.400000000000002,26.8,22.950000000000003,40.0,19.5,0,74.91237886564612,2.5412905687640404,1.0,s4_narrow_passage_medium,M7,18,0.0
False,20.200000000000003,0.9596680918121774,0.2653691418142119,True,97.57022787090331,1467.5184329514414,0.017478152309612985,74.55815457033724,0.012054349588995393,0.25665420678437045,0.004221341768068833,0.004221341768068833,139.06524967412196,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433457932156296,False,False,26.200000000000003,25.950000000000003,26.200000000000003,22.700000000000003,40.0,19.85,0,74.93771402212715,2.5413259752565196,1.0,s4_narrow_passage_medium,M7,19,0.0
