success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,t_pred
False,14.05,-0.17329526696229758,0.38113698367706383,True,87.3375960844833,0.15502367458473265,0.19030124908155768,265.03678474268276,0.14894908476090482,2.0039832844410825,1.7482320248353262,1.7594591746939738,109.03519929130856,129,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9960167155589175,False,False,68.0,68.0,68.0,13.25,68.0,54.0,0,265.24279707674924,0.9925761125362791,0.0,e1_tracking_single_obstacle,M7,29,0.5,0.3
False,14.100000000000001,-0.18752371278503455,0.3874133292117812,True,87.34122624898794,0.13974538205640757,0.1911584619152584,264.4846613503736,0.13880487474690428,1.9962369330868286,1.7341844420071972,1.7444171643573791,109.06124449426024,166,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0037630669131714,False,False,68.0,68.0,68.0,13.25,68.0,53.95,0,264.9573699385392,0.9998477463370817,0.0,e1_tracking_single_obstacle,M7,30,0.5,0.3
False,14.0,-0.2268517953961271,0.37976684682675504,True,86.96026368096143,0.15365794479423117,0.189321577271614,265.17409155583937,0.14904104358396528,2.0048038053412984,1.749344960793407,1.7607917200103909,108.93506313310661,97,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9951961946587016,False,False,68.0,68.0,68.0,13.200000000000001,68.0,54.050000000000004,0,265.38552400676303,0.9916776072492743,0.0,e1_tracking_single_obstacle,M7,31,0.5,0.3
False,14.100000000000001,-0.1285084727408271,0.3765836935138145,True,87.23277990657007,0.1380712142619446,0.19213813372520205,264.2284358077725,0.13781771106652685,1.9941910177842346,1.7311137556402119,1.7409054759253786,108.91176003531838,221,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0058089822157654,False,False,68.0,68.0,68.0,13.25,68.0,53.95,0,264.71109767174187,1.0019288019031207,0.0,e1_tracking_single_obstacle,M7,32,0.5,0.3
False,14.100000000000001,-0.1578590980642519,0.3831303110878089,True,87.33928125346573,0.1511765497047713,0.19066862601028656,265.003232460097,0.14515477355038556,2.0003334567792517,1.7421682309157183,1.7527849121218244,108.7943536434739,192,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9996665432207483,False,False,68.0,68.0,68.0,13.25,68.0,53.95,0,265.29626096075634,0.9958506081923951,0.0,e1_tracking_single_obstacle,M7,33,0.5,0.3
False,14.0,-0.19739779745076358,0.38643777164548937,True,86.99187473393279,0.1495758072592927,0.18981141317658584,265.1806601612696,0.14747034761139713,2.002984431429715,1.746471526472189,1.7575894591628067,108.61453701928546,132,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9970155685702848,False,False,68.0,68.0,68.0,13.200000000000001,68.0,54.050000000000004,0,265.41836360091594,0.9933349681135106,0.0,e1_tracking_single_obstacle,M7,34,0.5,0.3
False,14.05,-0.20813424357594845,0.38127123995067763,True,87.35990089592045,0.15222381682746405,0.19079108498652952,264.5899745418363,0.1394618174816365,1.9969232681062588,1.7353656243059314,1.7456955187317846,109.15766127893278,161,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0030767318937412,False,False,68.0,68.0,68.0,13.25,68.0,54.0,0,265.06500209811617,0.999096741387466,0.0,e1_tracking_single_obstacle,M7,35,0.5,0.3
False,14.100000000000001,-0.15816830779393765,0.383348006804603,True,87.21028786023783,0.14496169923890292,0.1914033798677443,265.21472690656935,0.14874925338663458,2.00453357432824,1.748915650467105,1.7603252447102116,109.2769345286334,99,1.0,False,False,False,False,True,False,True,True,True,True,False,0.99546642567176,False,False,68.0,68.0,68.0,13.25,68.0,53.95,0,265.4304328445376,0.9918952369806323,0.0,e1_tracking_single_obstacle,M7,36,0.5,0.3
False,14.15,-0.17999618650218985,0.39481483805868645,True,87.42265857555047,0.1428738076069722,0.19250551065393093,264.3648937116788,0.13836637147753963,1.9952562389479311,1.7327299943952232,1.7427456335461617,109.09596341095316,193,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0047437610520689,False,False,68.0,68.0,68.0,13.3,68.0,53.900000000000006,0,264.84305699068364,1.0008404119044851,0.0,e1_tracking_single_obstacle,M7,37,0.5,0.3
False,14.05,-0.15980785551211774,0.38026329222288296,True,87.0303440418216,0.14253641031876715,0.19066862601028656,264.57870871567553,0.13947987876133458,1.9967923048725291,1.735207376207301,1.745496593259525,108.55056851035813,168,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0032076951274709,False,False,68.0,68.0,68.0,13.25,68.0,54.0,0,265.05474084917927,0.9992206228625173,0.0,e1_tracking_single_obstacle,M7,38,0.5,0.3
False,14.100000000000001,-0.15114782054571285,0.3808024218963621,True,87.31236370590716,0.14194488487539877,0.19103600293901543,265.10627495737555,0.14645934020035076,2.0017507583419465,1.7445017989517522,1.7553805769493214,108.79779667226961,161,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9982492416580535,False,False,68.0,68.0,68.0,13.25,68.0,53.95,0,265.3649776256865,0.9945100625863317,0.0,e1_tracking_single_obstacle,M7,39,0.5,0.3
False,14.100000000000001,-0.22114017889455084,0.3804572071208964,True,87.47043418615748,0.15530365930031723,0.19103600293901543,263.02844336770823,0.14485311903529557,1.9880684415653682,1.7257916584735187,1.7450055800285484,109.01779011778689,190,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0119315584346318,False,False,68.0,68.0,68.0,13.25,68.0,53.95,0,263.4006733144976,1.0075945678712028,0.0,e1_tracking_single_obstacle,M7,10,0.5,0.7
False,14.0,-0.2085193203367508,0.3811771862743119,True,87.02040622650678,0.15454531416810985,0.1899338721528288,262.98898784398995,0.14486224913471643,1.9866224329223499,1.7240213074772208,1.7423034824589119,108.40058658543654,209,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0133775670776501,False,False,68.0,68.0,68.0,13.200000000000001,68.0,54.050000000000004,0,263.3452968143054,1.0090696141663502,0.0,e1_tracking_single_obstacle,M7,11,0.5,0.7
False,14.05,-0.22058105847125087,0.3817686331104696,True,87.14111233986021,0.1424339207563504,0.19066862601028656,262.33958744012085,0.13369852447724687,1.9797050172083752,1.7102767545717739,1.7270717564301414,108.99851925475703,197,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0202949827916248,False,False,68.0,68.0,68.0,13.25,68.0,54.0,0,262.9877953865244,1.0152155576601976,0.0,e1_tracking_single_obstacle,M7,12,0.5,0.7
