success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,t_pred,variant
False,15.15,inf,0.5363640097198423,True,194.89289681761522,0.031104328859284373,0.20566194837635304,285.52102382353064,0.32281743034075105,2.280810357314315,2.0948169921804327,2.902074071408557,258.9605527585015,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.519189642685685,False,False,60.0,60.0,60.0,12.8,60.0,44.900000000000006,0,285.5211228483378,0.5191895492677253,0.0,s6_fast_target,M7,26,0.8,1.3,c_like
False,15.200000000000001,inf,0.5646363330943241,True,194.72370158411158,0.03762875665061615,0.21343325006938663,285.52100743713066,0.3228173726732642,2.2808103426719546,2.094816955758278,2.9020740342347695,258.80927129888,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191896573280452,False,False,60.0,60.0,60.0,12.700000000000001,60.0,44.85,0,285.52108382286247,0.5191895872157356,0.0,s6_fast_target,M7,27,0.8,1.3,c_like
False,15.25,inf,0.5564068520219945,True,195.03470536968226,0.040808506476323725,0.21357202331390507,285.54146127625216,0.3228805531402369,2.280816583851435,2.0948459685653207,2.902102131265521,259.01933971463245,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191834161485649,False,False,60.0,60.0,60.0,12.75,60.0,44.800000000000004,0,285.5546076460356,0.5191795469414009,0.0,s6_fast_target,M7,28,0.8,1.3,c_like
False,15.3,inf,0.5625695826062305,True,194.9474399686838,0.03851434492281566,0.21523730224812657,285.52101260280244,0.32281740172213164,2.2808103623190035,2.094816987680926,2.902074067506482,258.9732286099762,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191896376809964,False,False,60.0,60.0,60.0,12.8,60.0,44.75,0,285.52111373192275,0.5191894881314504,0.0,s6_fast_target,M7,29,0.8,1.3,c_like
False,15.25,inf,0.5691627553201083,True,194.98311016232148,0.03328856225120124,0.21135165140160977,285.52360780934237,0.32282538803940825,2.2808111145265357,2.0948206150006117,2.9020775739972686,258.9875464331868,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191888854734641,False,False,60.0,60.0,60.0,12.850000000000001,60.0,44.800000000000004,0,285.5253182405297,0.5191884251478911,0.0,s6_fast_target,M7,30,0.8,1.3,c_like
False,15.15,inf,0.5584821879117878,True,194.50146515945107,0.042550693203960405,0.21398834304746045,285.52557358436997,0.3228314619803293,2.2808117180001943,2.0948234083624957,2.9020802786928903,258.691356024942,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191882819998055,False,False,60.0,60.0,60.0,12.600000000000001,60.0,44.900000000000006,0,285.52854295077753,0.5191874286631346,0.0,s6_fast_target,M7,31,0.8,1.3,c_like
False,15.4,inf,0.5997504735663665,True,194.91307248020962,0.03160701917331092,0.21620871495975577,287.026128690123,0.3273960309721316,2.2811182939728525,2.0967315836960325,2.903952845107507,258.89105887583884,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5188817060271473,False,False,60.0,60.0,60.0,12.75,60.0,44.650000000000006,0,287.88970797639706,0.518898978637311,0.0,s6_fast_target,M7,32,0.8,1.3,c_like
False,15.350000000000001,inf,0.5793096429870901,True,194.84809484373002,0.032672325148335936,0.21329447682486816,285.5210360831052,0.3228174811736547,2.280810379047616,2.0948170339870127,2.9020741131420955,258.86200047464956,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191896209523836,False,False,60.0,60.0,60.0,12.8,60.0,44.7,0,285.52116310764654,0.5191894115416318,0.0,s6_fast_target,M7,33,0.8,1.3,c_like
False,15.100000000000001,inf,0.5698790231913492,True,194.74281321658077,0.037238503365584236,0.21149042464612822,285.6739093987585,0.3232907599224358,2.2808576660413884,2.095034689330491,2.9022854739858848,258.81509315114135,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191423339586114,False,False,60.0,60.0,60.0,12.65,60.0,44.95,0,285.7733965626014,0.5191111959082129,0.0,s6_fast_target,M7,34,0.8,1.3,c_like
False,15.350000000000001,inf,0.571013578559818,True,194.95378173432601,0.03857077227499315,0.21648626144879268,285.550057196473,0.32290606150061624,2.2808177423281837,2.0948561760865094,2.9021119406099634,258.9554993564177,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191822576718161,False,False,60.0,60.0,60.0,12.700000000000001,60.0,44.7,0,285.5670988891284,0.519186630942774,0.0,s6_fast_target,M7,35,0.8,1.3,c_like
False,15.4,inf,0.5622932813285743,True,194.88946154432293,0.03268256706882872,0.21135165140160977,285.5247228904628,0.3228289025240907,2.280811552196974,2.094822329359555,2.9020792476637802,258.9509985076934,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.519188447803026,False,False,60.0,60.0,60.0,12.850000000000001,60.0,44.650000000000006,0,285.5272619361564,0.5191873898226279,0.0,s6_fast_target,M7,36,0.8,1.3,c_like
False,15.450000000000001,inf,0.583209845737412,True,195.18018958915548,0.026701218583649485,0.2116291978906467,285.52120494118833,0.32281797438431276,2.2808103910816855,2.0948172200291375,2.902074291339654,259.1502861409034,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191896089183143,False,False,60.0,60.0,60.0,13.0,60.0,44.6,0,285.52139655938606,0.5191896473495706,0.0,s6_fast_target,M7,37,0.8,1.3,c_like
False,15.15,inf,0.5615726915603184,True,194.80392894537326,0.03920188053692315,0.2121842908687205,285.53411855252307,0.3228578559473642,2.2808143250285684,2.094835528696229,2.902092016996509,258.8264715426417,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191856749714314,False,False,60.0,60.0,60.0,12.700000000000001,60.0,44.900000000000006,0,285.54254801778245,0.5191832739479869,0.0,s6_fast_target,M7,38,0.8,1.3,c_like
False,15.5,inf,0.5740931900943982,True,195.17406294576165,0.03711103800694922,0.21495975575908965,285.5959053227684,0.3230489127862538,2.2808332860266467,2.0949233043894195,2.902177131637862,258.99369694196514,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.5191667139733531,False,False,60.0,60.0,60.0,12.75,60.0,44.550000000000004,0,285.64411880628666,0.5191522489807331,0.0,s6_fast_target,M7,39,0.8,1.3,c_like
False,35.5,inf,0.5264338489633276,True,273.17429100965165,0.027218902534824115,0.3383291701359978,309.72420328848847,0.31909913214251845,2.7917760941569996,2.674488450439519,2.907350899097467,311.4662703166971,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008223905843000257,False,False,60.0,60.0,60.0,22.55,60.0,24.55,0,309.7836676413579,0.008210793577811366,0.0,s6_fast_target,M7,10,1.0,0.3,baseline
False,35.050000000000004,inf,0.5304421281027973,True,272.3372709722758,0.026481318157623005,0.3448515126283653,312.5738739947299,0.3100884267300191,2.790741644763486,2.6718777567584686,2.9047403614000036,310.93960855750436,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.009258355236513971,False,False,60.0,60.0,60.0,22.35,60.0,25.0,0,314.42758514349646,0.009669137112850314,0.0,s6_fast_target,M7,11,1.0,0.3,baseline
False,35.4,inf,0.5236503732109739,True,272.6958377739682,0.025180995094967268,0.3416597280044407,309.7490599534515,0.31916458786148555,2.7917771395257502,2.6745055258408224,2.907367957782361,311.17829826990896,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008222860474249583,False,False,60.0,60.0,60.0,22.400000000000002,60.0,24.650000000000002,0,309.81440754565233,0.008211394010442583,0.0,s6_fast_target,M7,12,1.0,0.3,baseline
False,35.4,inf,0.5437886686608836,True,272.2027595083911,0.02414772208176661,0.3383291701359978,309.8219899714811,0.31935719506218513,2.7917817542880603,2.6745573561095592,2.907419741887441,310.91157441839886,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.00821824571193952,False,False,60.0,60.0,60.0,22.400000000000002,60.0,24.650000000000002,0,309.9053089355013,0.008203399044505186,0.0,s6_fast_target,M7,13,1.0,0.3,baseline
False,35.300000000000004,inf,0.5079301716142861,True,272.7640576851675,0.027668207831636243,0.33499861226755484,313.14041133395176,0.32663057796542005,2.7917543258826214,2.676290643506739,2.909152449731039,311.22269162480427,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008245674117378421,False,False,60.0,60.0,60.0,22.25,60.0,24.75,0,313.66724572802786,0.0082632520013005,0.0,s6_fast_target,M7,14,1.0,0.3,baseline
False,35.75,inf,0.5289896708210318,True,273.3472434245605,0.03130155724757132,0.3523452678323619,310.7121106580508,0.3215906221953193,2.791809135799537,2.675129708010659,2.9079916811246562,311.51571284108206,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008190864200462666,False,False,60.0,60.0,60.0,22.8,60.0,24.3,0,310.98051506758026,0.008180322110290662,0.0,s6_fast_target,M7,15,1.0,0.3,baseline
False,35.6,inf,0.538803421700738,True,272.48922735759754,0.021938992482487842,0.34138218151540384,310.3744656101668,0.32076778426723823,2.7918032670745188,2.6749235452216062,2.9077856428357403,311.05682469284966,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008196732925481065,False,False,60.0,60.0,60.0,22.5,60.0,24.450000000000003,0,310.57911222763585,0.00818152500844117,0.0,s6_fast_target,M7,16,1.0,0.3,baseline
False,36.35,inf,0.5472140480878739,True,273.54161937336625,0.022671236362526537,0.34388009991673607,310.31995770003374,0.320632541896774,2.7918025329520546,2.674889868881488,2.907751992695797,311.6543795656139,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008197467047945217,False,False,60.0,60.0,60.0,22.85,60.0,23.700000000000003,0,310.51416341190793,0.008177574612434478,0.0,s6_fast_target,M7,17,1.0,0.3,baseline
False,35.25,inf,0.518415254787686,True,272.6908103382148,0.024251167973916923,0.3291701359977796,309.5958758377488,0.3187568444952631,2.7917677913184664,2.6743961696931517,2.9072587089933783,311.2050506034554,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008232208681533404,False,False,60.0,60.0,60.0,22.450000000000003,60.0,24.8,0,309.62320748877914,0.008223311211473407,0.0,s6_fast_target,M7,18,1.0,0.3,baseline
False,35.4,inf,0.5298327445280681,True,272.7565671561287,0.025749379366759,0.33638634471273937,309.49656390082856,0.31848983209940046,2.7917616727130152,2.6743245100975552,2.907187125204636,311.2308114824476,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008238327286984592,False,False,60.0,60.0,60.0,22.5,60.0,24.650000000000002,0,309.4987258098495,0.008228329396386833,0.0,s6_fast_target,M7,19,1.0,0.3,baseline
False,35.6,inf,0.5361800256988075,True,272.97244521116284,0.028649032465698197,0.3513738551207327,314.70918240554516,0.3296120135116327,2.791653572690203,2.6769010283921575,2.9097631119319103,311.29185466867864,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008346427309796844,False,False,60.0,60.0,60.0,22.650000000000002,60.0,24.450000000000003,0,314.64257027548047,0.008363194124727009,0.0,s6_fast_target,M7,20,1.0,0.3,baseline
False,35.550000000000004,inf,0.5204476778169126,True,273.07006827952785,0.024194022618536593,0.3370802109353317,310.4538980611986,0.32096360643419014,2.791804631764545,2.6749726089425794,2.9078346723196704,311.39728285367016,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008195368235454747,False,False,60.0,60.0,60.0,22.450000000000003,60.0,24.5,0,310.6738119574661,0.00818291861939283,0.0,s6_fast_target,M7,21,1.0,0.3,baseline
False,35.300000000000004,inf,0.4867900444750036,True,273.0385966195517,0.024343230622642296,0.33583125173466555,314.32977391312113,0.32853500478287856,2.791695278010161,2.676686463822555,2.909548420619988,311.38750460185327,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008304721989838892,False,False,60.0,60.0,60.0,22.400000000000002,60.0,24.75,0,314.6480211120936,0.008324793670726478,0.0,s6_fast_target,M7,22,1.0,0.3,baseline
False,35.35,inf,0.5244167364791485,True,272.682138489583,0.027792364365167833,0.3361087982237025,310.0607871198204,0.3199760750254561,2.79179237774909,2.6747193851159397,2.9075816303923174,311.1861475977983,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008207622250909985,False,False,60.0,60.0,60.0,22.3,60.0,24.700000000000003,0,310.1986728224308,0.00819384216338577,0.0,s6_fast_target,M7,23,1.0,0.3,baseline
False,35.4,inf,0.5385841190359182,True,272.7019616935333,0.023563882555813646,0.3327782403552595,309.5386784907656,0.3186035268481414,2.791764542223932,2.674355302660914,2.907217885002345,311.20384879081274,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008235457776067712,False,False,60.0,60.0,60.0,22.35,60.0,24.650000000000002,0,309.55168559055835,0.008224788021126646,0.0,s6_fast_target,M7,24,1.0,0.3,baseline
False,35.25,inf,0.525250219819515,True,272.6268980471932,0.02589494064590109,0.33125173466555646,309.8292701322995,0.3193758753384161,2.7917816341382404,2.674561791148344,2.9074241710035498,311.1686956954196,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008218365861759391,False,False,60.0,60.0,60.0,22.3,60.0,24.8,0,309.91394882541636,0.008205758307794025,0.0,s6_fast_target,M7,25,1.0,0.3,baseline
False,35.15,inf,0.47774867152176165,True,272.84638300133264,0.023759074536113232,0.3402719955592562,309.64612564743,0.31889111895772576,2.7917708196324913,2.6744321398920183,2.9072946426598,311.2664792888394,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008229180367508526,False,False,60.0,60.0,60.0,22.200000000000003,60.0,24.900000000000002,0,309.68600979971893,0.008220305809457009,0.0,s6_fast_target,M7,26,1.0,0.3,baseline
False,35.4,inf,0.526561912972068,True,272.60430555422056,0.026015740050263837,0.34082708853733,309.62060326545827,0.3188231945771578,2.7917695713543282,2.674414240553672,2.9072767618589173,311.1264677555913,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008230428645671584,False,False,60.0,60.0,60.0,22.35,60.0,24.650000000000002,0,309.6542658467056,0.008220023984101085,0.0,s6_fast_target,M7,27,1.0,0.3,baseline
False,35.4,inf,0.5122997838273156,True,272.9553691809707,0.02777641584374027,0.339300582847627,310.6957987659687,0.32155148290064,2.7918087942052927,2.6751198429946106,2.9079818200453955,311.33162893491306,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008191205794707113,False,False,60.0,60.0,60.0,22.400000000000002,60.0,24.650000000000002,0,310.9610812979759,0.008181428991464977,0.0,s6_fast_target,M7,28,1.0,0.3,baseline
False,35.45,inf,0.5249415256801926,True,272.90957034430875,0.02708829673009549,0.33874548986955316,309.6449397924861,0.3188883499160558,2.79177126556332,2.6744319271689783,2.9072944309060733,311.3125010602364,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008228734436679819,False,False,60.0,60.0,60.0,22.5,60.0,24.6,0,309.68477392374547,0.008217113557316039,0.0,s6_fast_target,M7,29,1.0,0.3,baseline
False,35.45,inf,0.5275374209748867,True,272.93485115128914,0.025368095050331274,0.33999444907021925,309.75858250897915,0.31918958962600524,2.7917775391309294,2.6745120481971756,2.907374473512367,311.31938395242264,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008222460869070414,False,False,60.0,60.0,60.0,22.400000000000002,60.0,24.6,0,309.8261363598498,0.008211311999653277,0.0,s6_fast_target,M7,30,1.0,0.3,baseline
False,35.15,inf,0.5174427824775722,True,272.39792695902196,0.029218021338574218,0.3352761587565917,310.0418886341035,0.31992744710314797,2.791791387746678,2.674706499607769,2.9075687546872593,311.020762751158,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008208612253322034,False,False,60.0,60.0,60.0,22.25,60.0,24.900000000000002,0,310.17543523432226,0.008196066888467312,0.0,s6_fast_target,M7,31,1.0,0.3,baseline
False,36.0,inf,0.5736042494771213,True,272.8943718513983,0.022449659194716694,0.35095753538717733,311.67651716155217,0.32377905048135397,2.7918055053613897,2.6756562875379983,2.908518079684613,311.26678262707276,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008194494638610106,False,False,60.0,60.0,60.0,22.650000000000002,60.0,24.05,0,312.089187319408,0.008192326122692757,0.0,s6_fast_target,M7,32,1.0,0.3,baseline
False,36.1,inf,0.5470237221633453,True,272.82118118408647,0.023211253117340826,0.34082708853733,309.5166735265874,0.31854459822210285,2.791763766607019,2.674340086041687,2.9072026852690196,311.2360885205404,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.00823623339298063,False,False,60.0,60.0,60.0,22.6,60.0,23.950000000000003,0,309.5243075236965,0.008221391694420495,0.0,s6_fast_target,M7,33,1.0,0.3,baseline
False,35.550000000000004,inf,0.5207132755822809,True,272.56834776449836,0.026960439045698528,0.3356924784901471,309.51561110976104,0.3185414291567514,2.7917631520868755,2.674338670011197,2.9072012705951313,311.0925282704097,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.00823684791312429,False,False,60.0,60.0,60.0,22.1,60.0,24.5,0,309.5228070988845,0.00822566232523254,0.0,s6_fast_target,M7,34,1.0,0.3,baseline
False,35.550000000000004,inf,0.5377746224005892,True,272.90973138349244,0.02865271067538141,0.3415209547599223,309.6264848629541,0.3188312547879226,2.791762257032163,2.674408630776391,2.9072711459791383,311.2930489524688,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008237742967836859,False,False,60.0,60.0,60.0,22.450000000000003,60.0,24.5,0,309.65754436836227,0.008257585465446391,0.0,s6_fast_target,M7,35,1.0,0.3,baseline
False,35.85,inf,0.5122938839716628,True,272.9951935246615,0.02439741598760927,0.3379128504024424,310.14102506383097,0.3201965536076246,2.791812801816395,2.6747942906441935,2.9076565038354145,311.35942215188754,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008187198183605027,False,False,60.0,60.0,60.0,22.450000000000003,60.0,24.200000000000003,0,310.30541391390136,0.00809401413513116,0.0,s6_fast_target,M7,36,1.0,0.3,baseline
False,35.5,inf,0.5375199022192366,True,273.23605620483244,0.021081459969174737,0.33721898417985013,309.5555660024605,0.3186472628673742,2.791763791069377,2.674365220698924,2.9072277898238457,311.5067753184772,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008236208930622713,False,False,60.0,60.0,60.0,22.700000000000003,60.0,24.55,0,309.5719361296938,0.00823343160299569,0.0,s6_fast_target,M7,37,1.0,0.3,baseline
False,35.45,inf,0.523085823300841,True,272.6364187063663,0.027053459022538858,0.3416597280044407,309.99951487146177,0.3198180220683287,2.7917892458758478,2.67467759181031,2.907539869984936,311.13069505967457,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008210754124152064,False,False,60.0,60.0,60.0,22.3,60.0,24.6,0,310.1233325018039,0.008199367893656257,0.0,s6_fast_target,M7,38,1.0,0.3,baseline
False,36.2,inf,0.5407909954015838,True,273.09217542255885,0.026767729873587682,0.34041076880377463,314.37865196765114,0.33293696190480965,2.7914885670937095,2.677523111691391,2.9103857316057438,311.33472094784076,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.008511432906290306,False,False,60.0,60.0,60.0,22.650000000000002,60.0,23.85,0,314.3786287823465,0.008499240410741753,0.0,s6_fast_target,M7,39,1.0,0.3,baseline
False,28.650000000000002,inf,0.5262220289683555,True,274.3468674004279,0.02660583355341869,0.3462392450735498,306.7312058024767,0.3129729775385872,2.683817910690537,2.5592572923918184,3.1026028008738273,312.12817141979565,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11618208930946272,False,False,60.0,60.0,60.0,22.3,60.0,31.400000000000002,0,306.8028634989944,0.11616339105964485,0.0,s6_fast_target,M7,10,1.0,0.7,baseline
False,28.6,inf,0.5298364481477894,True,273.4730792890095,0.025849999987826708,0.3523452678323619,312.33976630533806,0.32768376064551213,2.6835230419257865,2.562692031736743,3.1060380024079195,311.5676448341481,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11647695807421332,False,False,60.0,60.0,60.0,22.0,60.0,31.450000000000003,0,312.38355819965835,0.11641179880987262,0.0,s6_fast_target,M7,11,1.0,0.7,baseline
False,28.6,inf,0.523143951307368,True,273.8658488981345,0.024511131754268178,0.3491534832084374,306.7506395172601,0.31302449635195906,2.683818912541042,2.559271678406153,3.10261714390085,311.8390419611261,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11618108745895794,False,False,60.0,60.0,60.0,22.1,60.0,31.450000000000003,0,306.82736062364586,0.11616480456678875,0.0,s6_fast_target,M7,12,1.0,0.7,baseline
False,28.5,inf,0.5427676057789238,True,273.3727313795189,0.023503238037121572,0.3459616985845129,306.73722039691256,0.3129896527571666,2.6838189714020277,2.5592627164606845,3.102608217522123,311.5723397554222,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11618102859797208,False,False,60.0,60.0,60.0,22.1,60.0,31.55,0,306.81101457542866,0.11616047035937437,0.0,s6_fast_target,M7,13,1.0,0.7,baseline
False,28.5,inf,0.5062069575664466,True,273.9298353968752,0.026890559943087887,0.34290868720510687,310.29827825569015,0.320999264808584,2.6838250751422055,2.561321804057178,3.1046651290569103,311.8808628775878,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11617492485779435,False,False,60.0,60.0,60.0,21.950000000000003,60.0,31.55,0,310.93074782309947,0.1161983654768015,0.0,s6_fast_target,M7,14,1.0,0.7,baseline
False,28.950000000000003,inf,0.5284094757147422,True,274.51089429269945,0.03031087294129747,0.36081043574798777,307.64222327607905,0.3153165272799449,2.6838686590405048,2.5599151909506173,3.103259211035192,312.1714143894355,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11613134095949507,False,False,60.0,60.0,60.0,22.450000000000003,60.0,31.1,0,307.9362622246475,0.11611286793891196,0.0,s6_fast_target,M7,15,1.0,0.7,baseline
False,28.700000000000003,inf,0.5378593290643168,True,273.6570012729921,0.02131093146764703,0.3495698029419928,307.1914461246271,0.3141820494657961,2.6838500600602955,2.5596034142425617,3.102948053592503,311.7170641592213,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11614993993970435,False,False,60.0,60.0,60.0,22.200000000000003,60.0,31.35,0,307.3831994438979,0.11612572536259125,0.0,s6_fast_target,M7,16,1.0,0.7,baseline
False,29.0,inf,0.5492484879514136,True,274.71344017434177,0.02207876719367799,0.3522064945878435,307.2532215380027,0.3143413938431033,2.6838547213066786,2.559649402897993,3.1029939613645876,312.3151486915442,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11614527869332125,False,False,60.0,60.0,60.0,22.6,60.0,31.05,0,307.46109208695003,0.11611427271960846,0.0,s6_fast_target,M7,17,1.0,0.7,baseline
False,28.450000000000003,inf,0.5163532148469244,True,273.8583348837114,0.02356255169237439,0.337496530668887,306.6168645889044,0.31266455322591885,2.683807321898549,2.5591663419910815,3.102512113747932,311.8639271088162,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11619267810145084,False,False,60.0,60.0,60.0,22.150000000000002,60.0,31.6,0,306.65624826180016,0.11618002629907762,0.0,s6_fast_target,M7,18,1.0,0.7,baseline
False,28.55,inf,0.5293275867087622,True,273.92989356439256,0.02518307598007456,0.3444351928948099,306.4940906820217,0.31233150272047105,2.683796768761649,2.559068972767727,3.102415051335436,311.8930572479378,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11620323123835075,False,False,60.0,60.0,60.0,22.200000000000003,60.0,31.5,0,306.4987090298986,0.1161895906489994,0.0,s6_fast_target,M7,19,1.0,0.7,baseline
False,28.8,inf,0.5366883451878801,True,274.1401527483694,0.027980740937451377,0.3595614765473217,312.07334658700256,0.3238269287637338,2.6837257562851202,2.5619339679115005,3.1052780686848758,311.9495732834351,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.1162742437148796,False,False,60.0,60.0,60.0,22.3,60.0,31.25,0,312.4683464084644,0.11629974756950773,0.0,s6_fast_target,M7,20,1.0,0.7,baseline
False,28.700000000000003,inf,0.5194059052967633,True,274.2400671830039,0.02353510933050081,0.3448515126283653,307.4489231033901,0.31483551389678704,2.6838614808644503,2.559783844749638,3.1031280966911026,312.0579429216984,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11613851913554951,False,False,60.0,60.0,60.0,22.150000000000002,60.0,31.35,0,307.70031845880675,0.11611884031829767,0.0,s6_fast_target,M7,21,1.0,0.7,baseline
False,28.5,inf,0.483736376771888,True,274.1982266423726,0.023529548319719738,0.3437413266722176,312.12280286202963,0.32389428648266044,2.683722328276348,2.561947394716836,3.1052915078339294,312.04171292006697,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.116277671723652,False,False,60.0,60.0,60.0,22.150000000000002,60.0,31.55,0,312.48377570200375,0.11630500694573814,0.0,s6_fast_target,M7,22,1.0,0.7,baseline
False,28.5,inf,0.5238631968045432,True,273.8524590980288,0.027041262473049537,0.3437413266722176,307.0561394487094,0.313831133328706,2.6838412173738107,2.5595035721353314,3.1028484322411796,311.84685171384365,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11615878262618917,False,False,60.0,60.0,60.0,22.0,60.0,31.55,0,307.2135578311477,0.11613823825323383,0.0,s6_fast_target,M7,23,1.0,0.7,baseline
False,28.55,inf,0.5378085284552181,True,273.8765101659166,0.0229935691323196,0.34138218151540384,306.5391586583465,0.3124543921397971,2.68380104086947,2.5591053039074243,3.1024512669423183,311.8664066138331,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11619895913052991,False,False,60.0,60.0,60.0,22.05,60.0,31.5,0,306.5567800031011,0.1161842051700549,0.0,s6_fast_target,M7,24,1.0,0.7,baseline
False,28.400000000000002,inf,0.5241621940014053,True,273.7972469508795,0.02524079630095919,0.3388842631140716,306.83921505397495,0.3132607860136313,2.683826108865404,2.5593403448584526,3.1026856209574185,311.82904468782783,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11617389113459575,False,False,60.0,60.0,60.0,22.0,60.0,31.650000000000002,0,306.9400457145358,0.11615558215442987,0.0,s6_fast_target,M7,25,1.0,0.7,baseline
False,28.400000000000002,inf,0.4768027575842349,True,274.01175930475347,0.022963011001946584,0.34832084374132666,306.64759482852475,0.3127474083014193,2.6838098440552276,2.5591904451175527,3.1025361436777747,311.9238474086202,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11619015594477222,False,False,60.0,60.0,60.0,21.900000000000002,60.0,31.650000000000002,0,306.69553720017075,0.11617775126506295,0.0,s6_fast_target,M7,26,1.0,0.7,baseline
False,28.6,inf,0.5262027647714517,True,273.77593732637945,0.025251995152786914,0.3488759367194005,306.6202955692051,0.3126741055474956,2.683807987244911,2.559169512409731,3.1025152766503936,311.7880051930462,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.11619201275508884,False,False,60.0,60.0,60.0,22.05,60.0,31.450000000000003,0,306.660831384934,0.11617747560897439,0.0,s6_fast_target,M7,27,1.0,0.7,baseline
False,28.55,inf,0.5119089502568211,True,274.12553741194137,0.027005381557886444,0.347210657785179,307.6980265913082,0.3154535957557742,2.683870094544625,2.559951949622808,3.103295901159431,311.99237209245666,0,0.0,False,False,False,True,True,False,False,True,True,True,False,0.1161299054553746,False,False,60.0,60.0,60.0,22.150000000000002,60.0,31.5,0,308.00344677243527,0.11611339814957464,0.0,s6_fast_target,M7,28,1.0,0.7,baseline
