success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed
False,17.5,0.8675738681267189,0.2633036572839755,True,101.54481471164917,1435.1911142826168,0.02663337494798169,74.97020299270399,0.010269570113026401,0.2606806445054235,0.006579687584680008,0.006579687584680008,140.0000133974072,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393193554945763,False,False,23.1,23.1,23.1,20.150000000000002,40.0,22.55,0,74.82886440826641,2.541342851163227,1.0,s4_narrow_passage_medium,M7,14
False,17.900000000000002,0.9716649240894382,0.2675110572224059,True,100.65259940607638,1424.493599616586,0.036620890553474825,75.5347022680256,0.012053193737872947,0.2566427414324764,0.004216773162033409,0.004216773162033409,139.78145993263468,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433572585675233,False,False,24.3,23.6,24.3,20.55,40.0,22.150000000000002,0,74.84046846640575,2.541340143921449,1.0,s4_narrow_passage_medium,M7,15
False,17.5,0.8146350480482079,0.26917185263373383,True,101.25813995613413,1430.310538938781,0.03641281731169372,74.3607913007067,0.010267045862772516,0.26067572671040995,0.006561435934569361,0.006561435934569361,139.8700459153563,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393242732895898,False,False,23.5,23.200000000000003,23.5,20.1,40.0,22.55,0,74.87654156926823,2.541333299510891,1.0,s4_narrow_passage_medium,M7,16
False,17.75,0.8861173340520165,0.268776972655304,True,100.7487488477925,1392.2372033944932,0.035164377861007075,74.54392393666369,0.010267990586938497,0.2606764724276995,0.006567956962110161,0.006567956962110161,139.51715520083167,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393235275723005,False,False,23.950000000000003,23.6,23.950000000000003,20.35,40.0,22.3,0,74.84207587352665,2.54133992595606,1.0,s4_narrow_passage_medium,M7,17
False,17.900000000000002,0.9736430753177132,0.26857290135977047,True,100.55223073084413,1425.032649973296,0.03745318352059925,73.9582587735532,0.01026464034755985,0.2606728268928871,0.006546759880002409,0.006546759880002409,139.50752328797117,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393271731071128,False,False,24.05,23.8,24.05,20.5,40.0,22.150000000000002,0,74.8195517907023,2.5413419356108746,1.0,s4_narrow_passage_medium,M7,18
False,17.650000000000002,0.8878056861430415,0.26892811024888136,True,100.38062680265938,1370.8837078155707,0.03162713275072826,74.32238591810395,0.012055776702381235,0.25664639076389784,0.004204440194676475,0.004204440194676475,139.12414375751897,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543353609236102,False,False,24.400000000000002,23.55,24.400000000000002,20.3,40.0,22.400000000000002,0,74.83756421511487,2.5413404610369708,1.0,s4_narrow_passage_medium,M7,19
False,17.8,0.9646291193461354,0.2675416413739106,True,100.61716960912838,1417.8366445220718,0.031835205992509365,75.22982412585613,0.012052719037357204,0.25665862355498065,0.004236021118878274,0.004236021118878274,139.67120293706475,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543341376445019,False,False,24.200000000000003,23.700000000000003,24.200000000000003,20.400000000000002,40.0,22.25,0,74.8501428105022,2.541340676404789,1.0,s4_narrow_passage_medium,M7,20
False,17.900000000000002,0.8681419208506982,0.26541893443657494,True,101.24996393973413,1432.006488834525,0.031835205992509365,73.44665083741984,0.010262089545064206,0.2606654134273925,0.006534896601605379,0.006534896601605379,139.92432663901556,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539334586572607,False,False,23.75,23.5,23.75,20.5,40.0,22.150000000000002,0,74.80526074746723,2.5413436893152195,1.0,s4_narrow_passage_medium,M7,21
False,17.7,0.9672723581947376,0.2674798296825713,True,100.843567442665,1406.174818742651,0.028089887640449437,74.67864750831338,0.012054069255055278,0.2566558224399372,0.004226161295548848,0.004226161295548848,139.72819250935984,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433441775600625,False,False,24.1,23.400000000000002,24.1,20.35,40.0,22.35,0,74.83848825635478,2.5413407313903082,1.0,s4_narrow_passage_medium,M7,22
False,17.5,0.8805834956790883,0.26487296407729705,True,100.48764898159357,1358.430191113832,0.03391593841032043,74.70681736543015,0.01205683329420555,0.25663812434415006,0.004189106293339804,0.004189106293339804,138.85608850505275,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433618756558496,False,False,24.700000000000003,23.450000000000003,24.700000000000003,20.1,40.0,22.55,0,74.81967297349435,2.541342585348794,1.0,s4_narrow_passage_medium,M7,23
