success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,k_s,k_t,r0
True,17.55,0.7651437518591553,0.3671616073803077,False,93.03946936929688,802.1376401522291,0.04744069912609238,72.04285866337457,0.12042771528502909,0.7762996851039161,0.0001339798174294171,0.0001339798174294171,124.27619534456954,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0237003148960837,False,True,23.25,23.05,23.25,20.1,40.0,22.5,0,72.52157548078277,2.0205493090415576,1.0,s4_narrow_passage_medium,M7,35,3.4,1.5,1.8
False,17.45,0.6682876229809664,0.3131277468963592,True,93.102342939371,757.6898626862817,0.0568039950062422,72.11004694449419,0.12045251133595068,0.7762811567760383,0.00021168338559517393,0.00021168338559517393,123.84467898363945,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0237188432239614,False,False,23.55,23.25,23.55,20.0,40.0,22.6,0,72.45911147382112,2.020549724734151,1.0,s4_narrow_passage_medium,M7,36,3.4,1.5,1.8
True,17.650000000000002,0.7788287135594156,0.3689945693299373,False,92.92633708480119,775.3885472587234,0.041822721598002495,72.0733631472058,0.12047014622658635,0.7762718796112832,0.00013357129404768458,0.00013357129404768458,124.10361470812614,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0237281203887165,False,True,23.25,23.25,23.25,20.200000000000003,40.0,22.400000000000002,0,72.5378242142349,2.0205473839322847,1.0,s4_narrow_passage_medium,M7,37,3.4,1.5,1.8
True,17.7,0.8199526273130513,0.39309964822385485,False,92.41983233869138,794.3385241562456,0.04868913857677903,72.0043730373381,0.12041581193273404,0.7763069150603402,0.00015783437820531034,0.00015783437820531034,123.64784210906218,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.0236930849396595,False,True,23.450000000000003,23.35,23.450000000000003,20.25,40.0,22.35,0,72.572243794763,2.0205441127456747,1.0,s4_narrow_passage_medium,M7,38,3.4,1.5,1.8
False,17.8,0.7768743550663462,0.31541005409164025,True,93.12960383272744,791.8499928246937,0.05638784852267998,72.18001336322209,0.11097254313761674,0.7825201320047657,0.006219296704196879,0.006219296704196879,124.18519433775992,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.017479867995234,False,False,23.8,23.400000000000002,23.8,20.3,40.0,22.25,0,72.5617408111397,2.0205377045678996,1.0,s4_narrow_passage_medium,M7,39,3.4,1.5,1.8
False,17.75,0.6821622535655749,0.33143680412829435,True,93.30541773308795,803.2450042460584,0.05784436121514773,72.1519457445238,0.1342727327806372,0.8193796111312438,0.00022949085781627347,0.00022949085781627347,124.47130742823026,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.980620388868756,False,False,23.450000000000003,22.950000000000003,23.450000000000003,20.200000000000003,40.0,22.3,0,72.67498110473252,1.977396310627663,1.0,s4_narrow_passage_medium,M7,10,3.4,1.5,1.9
False,17.900000000000002,0.7542166317695742,0.3129312220782942,True,91.93310920902914,759.8640737685062,0.04390345401581357,72.07994001097147,0.12408379701087506,0.8257360912100418,0.006550757510265764,0.006550757510265764,123.46695074327526,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.974263908789958,False,False,23.900000000000002,23.55,23.900000000000002,20.35,40.0,22.150000000000002,0,72.65628003237755,1.9773875062400257,1.0,s4_narrow_passage_medium,M7,11,3.4,1.5,1.9
True,18.0,0.7397956007446129,0.3930137159320114,False,93.00204432235539,804.3286656378598,0.06117353308364544,72.03460148544723,0.13425536464629054,0.8193900961486477,0.0002673327364209556,0.0002673327364209556,124.16409095592739,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9806099038513523,False,True,23.35,23.35,23.35,20.400000000000002,40.0,22.05,0,72.70705869618997,1.977389355984412,1.0,s4_narrow_passage_medium,M7,12,3.4,1.5,1.9
True,17.650000000000002,0.7307748929479703,0.3507562721776773,False,92.8162728581046,795.0447230466502,0.05201831044527674,72.03203498129598,0.1342018946274958,0.8194218494829238,0.0002872687000420271,0.0002872687000420271,123.93722819537095,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.980578150517076,False,True,23.05,22.85,23.05,20.1,40.0,22.400000000000002,0,72.63132980753596,1.9774026306415715,1.0,s4_narrow_passage_medium,M7,13,3.4,1.5,1.9
True,17.6,0.7921902143430637,0.37094376527509737,False,92.8120543326611,779.8880078325551,0.04307116104868914,72.07214077029926,0.13423097791235472,0.8194023126962042,0.00031832052346319925,0.00031832052346319925,123.87016242757119,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9805976873037956,False,True,23.150000000000002,23.0,23.150000000000002,20.1,40.0,22.450000000000003,0,72.63856368843398,1.9774013052592179,1.0,s4_narrow_passage_medium,M7,14,3.4,1.5,1.9
False,18.0,0.760899742853814,0.31692369316435626,True,92.01594634459107,759.6568279390225,0.05160216396171453,72.03985605492494,0.13422788871523847,0.819406146876087,0.0003235566134689141,0.0003235566134689141,123.56923410034992,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9805938531239127,False,False,24.150000000000002,23.650000000000002,24.150000000000002,20.450000000000003,40.0,22.05,0,72.66843742020097,1.9773859300900534,1.0,s4_narrow_passage_medium,M7,15,3.4,1.5,1.9
False,17.650000000000002,0.6623805580340034,0.3284411327279025,True,93.26101022229199,813.378183302372,0.057220141489804414,72.0632866137146,0.13422312877567633,0.8194092654190369,0.0002644585440458644,0.0002644585440458644,124.34685456343686,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.980590734580963,False,False,23.05,22.85,23.05,20.1,40.0,22.400000000000002,0,72.64373021909726,1.977401054676792,1.0,s4_narrow_passage_medium,M7,16,3.4,1.5,1.9
True,17.55,0.7713571208909487,0.35027637975673015,False,93.80152963902374,816.7612465537854,0.0626300457761132,72.09990519962587,0.1342440394395222,0.8193963663339012,0.00022003405812053315,0.00022003405812053315,124.24891268318258,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9806036336660986,False,True,23.150000000000002,22.650000000000002,23.150000000000002,19.950000000000003,40.0,22.5,0,72.58397419091584,1.9774091843142714,1.0,s4_narrow_passage_medium,M7,17,3.4,1.5,1.9
True,18.0,0.8601569532155782,0.41157628383736555,False,92.14903125437144,815.1934500843345,0.049937578027465665,72.04961934192436,0.1244947203476389,0.8254793335082766,0.006011634574106415,0.006011634574106415,123.85100823589512,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9745206664917232,False,True,25.25,23.1,25.25,20.400000000000002,40.0,22.05,0,72.76295601094402,1.9773587958765484,1.0,s4_narrow_passage_medium,M7,18,3.4,1.5,1.9
False,17.25,0.7266160077411434,0.3129330272839155,True,93.35809193780678,730.6298907124889,0.06679151061173533,72.02112683618743,0.13421901636918912,0.8194114056177458,0.00022705058680802702,0.00022705058680802702,123.48507132911402,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.980588594382254,False,False,23.450000000000003,22.900000000000002,23.450000000000003,19.700000000000003,40.0,22.8,0,72.46780864259182,1.9774159035392405,1.0,s4_narrow_passage_medium,M7,19,3.4,1.5,1.9
True,17.900000000000002,0.8275610005030167,0.3961780370747673,False,92.9563690004043,798.5839381457589,0.04910528506034124,72.21379637618382,0.12414234745387571,0.825683119315955,0.006605600887394863,0.006605600887394863,124.50634452058804,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9743168806840448,False,True,23.3,23.1,23.3,20.35,40.0,22.150000000000002,0,72.7030322984084,1.9773820912682538,1.0,s4_narrow_passage_medium,M7,20,3.4,1.5,1.9
True,18.05,0.7404950605275198,0.3434002419133492,False,92.78766785546162,786.038709577223,0.05534748231377445,72.16687816908419,0.1342054713225627,0.8194189138843416,0.00044487052916692424,0.00044487052916692424,124.34300405835677,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.980581086115658,False,True,23.950000000000003,23.55,23.950000000000003,20.5,40.0,22.0,0,72.77978529367945,1.9773730575131083,1.0,s4_narrow_passage_medium,M7,21,3.4,1.5,1.9
False,17.55,0.6925810896715847,0.3292985984431056,True,93.39748962906822,797.399778735183,0.05201831044527674,72.06604428449245,0.13413855429908977,0.819460685026593,0.0003509966517952044,0.0003509966517952044,124.31235580894234,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9805393149734067,False,False,22.950000000000003,22.950000000000003,22.950000000000003,20.05,40.0,22.5,0,72.60543408211653,1.9774064152569264,1.0,s4_narrow_passage_medium,M7,22,3.4,1.5,1.9
False,17.3,0.6982692411496811,0.31343130764168314,True,93.28932541876947,751.9930487173974,0.062005826050769874,72.14302758384636,0.12412296067491707,0.8256990711191757,0.006606655469989686,0.006606655469989686,123.70976084712653,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9743009288808242,False,False,23.200000000000003,23.0,23.200000000000003,19.85,40.0,22.75,0,72.50093857544694,1.9774110055156553,1.0,s4_narrow_passage_medium,M7,23,3.4,1.5,1.9
False,17.2,0.773954235908745,0.3345520068448149,True,94.12966113432927,817.4485537845203,0.06158967956720766,72.02119832092555,0.12422553595333069,0.8256410403304262,0.006445963252371433,0.006445963252371433,124.52135089754577,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9743589596695736,False,False,23.0,22.900000000000002,23.0,19.950000000000003,40.0,22.85,0,72.58684541716663,1.9774018969229572,1.0,s4_narrow_passage_medium,M7,24,3.4,1.5,1.9
False,17.55,0.7249827725318128,0.3344445865381676,True,93.85064077872953,826.6269820018729,0.06013316687473991,72.00339778237418,0.13416208774516789,0.8194463360042267,0.00024414840742649556,0.00024414840742649556,124.41727070707032,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.980553663995773,False,False,24.25,22.650000000000002,24.25,19.950000000000003,40.0,22.5,0,72.58589547520234,1.977408768174185,1.0,s4_narrow_passage_medium,M7,25,3.4,1.5,1.9
True,17.95,0.8475502273731441,0.3931721566510284,False,92.28014441568291,822.983128663638,0.04910528506034124,72.05087953262512,0.1243935561101388,0.8255427721817545,0.006051447128559481,0.006051447128559481,124.10414147642233,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9744572278182453,False,True,23.05,23.05,23.05,20.35,40.0,22.1,0,72.74650971708725,1.977360967214858,1.0,s4_narrow_passage_medium,M7,26,3.4,1.5,1.9
True,17.55,0.6985252418828483,0.34958039883395503,False,93.27948082123824,801.1735642882272,0.04723262588431128,72.06322864971375,0.12408569745606357,0.8257291627259412,0.006557883424409084,0.006557883424409084,124.15822951664165,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9742708372740587,False,True,23.1,23.0,23.1,20.05,40.0,22.5,0,72.62775089439052,1.9773915952691892,1.0,s4_narrow_passage_medium,M7,27,3.4,1.5,1.9
False,17.8,0.7249184476933148,0.33299035203840877,True,93.00617809103632,801.9034928418654,0.04931335830212235,72.11826966749058,0.12423448236275202,0.8256293570993541,0.006175811164292274,0.006175811164292274,124.28963771847216,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9743706429006456,False,False,23.1,23.0,23.1,20.25,40.0,22.25,0,72.69101127100444,1.9773830324669504,1.0,s4_narrow_passage_medium,M7,28,3.4,1.5,1.9
False,17.75,0.6885359003172618,0.3262396941218509,True,93.14691717607082,769.4721459545374,0.05264253017062006,72.02824721817451,0.13418732773833267,0.8194305703076047,0.0003495670195474341,0.0003495670195474341,124.27957756253821,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.980569429692395,False,False,23.35,23.25,23.35,20.200000000000003,40.0,22.3,0,72.62839572191905,1.977396425570979,1.0,s4_narrow_passage_medium,M7,29,3.4,1.5,1.9
True,17.650000000000002,0.8113906617482078,0.4022639312469816,False,93.82032013090476,820.5742803525094,0.052850603412401165,72.17137539859195,0.12426988993723605,0.8256049589129355,0.006307073310619051,0.006307073310619051,124.37521897180238,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9743950410870643,False,True,23.3,22.8,23.3,20.1,40.0,22.400000000000002,0,72.64963562794752,1.9773834225863864,1.0,s4_narrow_passage_medium,M7,30,3.4,1.5,1.9
False,17.400000000000002,0.6993106033224838,0.331147344015475,True,93.29298829590171,789.4426568219836,0.049521431543903455,72.09255873847434,0.13422555723432059,0.8194074011843222,0.00021886891553533406,0.00021886891553533406,123.91796381841463,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9805925988156776,False,False,22.85,22.85,22.85,19.900000000000002,40.0,22.650000000000002,0,72.5585323621421,1.9774119931875669,1.0,s4_narrow_passage_medium,M7,31,3.4,1.5,1.9
True,17.8,0.8374122018208723,0.4045378535423123,False,93.45833453784105,824.6949495758776,0.052850603412401165,72.03156541539502,0.12423381115868186,0.8256403191054188,0.006210936097506601,0.006210936097506601,124.42203106050712,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.974359680894581,False,True,23.0,22.900000000000002,23.0,20.25,40.0,22.25,0,72.69817349818513,1.977373195428271,1.0,s4_narrow_passage_medium,M7,32,3.4,1.5,1.9
True,17.85,0.7358017778832349,0.3918425671397392,False,93.22956511904748,804.2009595877096,0.04972950478568456,72.018304127168,0.12412460992598973,0.8257069319843341,0.005995697090993032,0.005995697090993032,124.47482152962522,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9742930680156658,False,True,23.6,23.200000000000003,23.6,20.25,40.0,22.200000000000003,0,72.65546228679148,1.9773897400323068,1.0,s4_narrow_passage_medium,M7,33,3.4,1.5,1.9
False,17.650000000000002,0.7970600385843281,0.32912143544805533,True,92.98466355384409,780.5387701789974,0.042863087806908035,72.05353079818285,0.12415074172260242,0.8256916975328075,0.006475445435715313,0.006475445435715313,123.88340939010176,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9743083024671924,False,False,23.5,23.0,23.5,20.05,40.0,22.400000000000002,0,72.6027670382817,1.9773993513899462,1.0,s4_narrow_passage_medium,M7,34,3.4,1.5,1.9
False,17.8,0.8320695547350587,0.3342959906512614,True,92.74037829164016,775.7542636402976,0.05014565126924678,72.03373727678168,0.13419389598923973,0.819426624756168,0.00031688733875843424,0.00031688733875843424,124.22507674433098,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9805733752438317,False,False,23.35,23.25,23.35,20.200000000000003,40.0,22.25,0,72.6200382757056,1.9773957198654102,1.0,s4_narrow_passage_medium,M7,35,3.4,1.5,1.9
False,17.650000000000002,0.6813519608749787,0.3139344042030176,True,93.05974404314031,770.2016768952644,0.0568039950062422,72.04363108419201,0.12412085147321879,0.8257105572866698,0.006530633103055871,0.006530633103055871,124.06904372292874,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9742894427133302,False,False,23.8,23.25,23.8,20.1,40.0,22.400000000000002,0,72.60303486725036,1.9773956874598835,1.0,s4_narrow_passage_medium,M7,36,3.4,1.5,1.9
True,17.85,0.7912202593910902,0.3973412373885563,False,92.82699867983996,773.6017282714575,0.041406575114440285,72.0497300806391,0.13424462312463004,0.8193961622107978,0.0002716725122399113,0.0002716725122399113,124.27716973203837,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.980603837789202,False,True,23.25,23.25,23.25,20.3,40.0,22.200000000000003,0,72.67711766302176,1.977394357271682,1.0,s4_narrow_passage_medium,M7,37,3.4,1.5,1.9
False,17.900000000000002,0.8208148322539179,0.32391513102189956,True,92.14055880655155,764.6552915777661,0.04931335830212235,72.1478803576592,0.13425245513415304,0.8193899990827626,0.00038137852474066095,0.00038137852474066095,123.6236897952073,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9806100009172374,False,False,23.650000000000002,23.450000000000003,23.650000000000002,20.35,40.0,22.150000000000002,0,72.63999476459696,1.9773904777974058,1.0,s4_narrow_passage_medium,M7,38,3.4,1.5,1.9
False,18.0,0.7783525061165653,0.3270945542736134,True,92.98312225679626,780.842051278072,0.0568039950062422,72.0560120678908,0.12414532687904488,0.8256890876008627,0.006021103380220523,0.006021103380220523,124.30223214934165,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.9743109123991371,False,False,23.700000000000003,23.450000000000003,23.700000000000003,20.400000000000002,40.0,22.05,0,72.68129842800425,1.9773841478594703,1.0,s4_narrow_passage_medium,M7,39,3.4,1.5,1.9
